CustomerID,Recency,Frequency,Monetary,Country,Customer_Region,R_Score,F_Score,M_Score,RFM_Score,Segment
17201,53,1,289.78,United Kingdom,Domestic,3,2,2,322,Recent Customers
17203,35,6,3560.08,United Kingdom,Domestic,3,5,5,355,Others
17204,174,4,1564.56,United Kingdom,Domestic,2,4,4,244,At Risk
17205,53,1,384.08,United Kingdom,Domestic,3,2,2,322,Recent Customers
17206,52,1,204.24,United Kingdom,Domestic,3,2,1,321,Recent Customers
17211,26,8,2317.2200000000003,United Kingdom,Domestic,4,5,5,455,Champions
17212,252,1,226.85,United Kingdom,Domestic,1,2,1,121,Others
17213,39,7,2781.23,United Kingdom,Domestic,3,5,5,355,Others
17214,59,6,1059.1200000000001,United Kingdom,Domestic,3,5,4,354,Others
17217,233,1,113.5,United Kingdom,Domestic,1,2,1,121,Others
17218,3,10,1951.97,United Kingdom,Domestic,5,5,4,554,Champions
17219,31,1,114.23,United Kingdom,Domestic,4,2,1,421,Potential Loyalists
17220,23,14,3187.55,United Kingdom,Domestic,4,5,5,455,Champions
17221,6,2,334.48,United Kingdom,Domestic,5,3,2,532,Loyal Customers
17222,64,1,328.65,United Kingdom,Domestic,3,2,2,322,Recent Customers
17223,309,2,416.89,United Kingdom,Domestic,1,3,2,132,Others
17226,308,1,393.49,United Kingdom,Domestic,1,2,2,122,Others
17227,18,6,939.32,United Kingdom,Domestic,4,5,4,454,Champions
17228,15,8,1906.09,United Kingdom,Domestic,4,5,4,454,Champions
17229,95,2,318.76,United Kingdom,Domestic,2,3,2,232,Others
17230,263,8,3638.41,United Kingdom,Domestic,1,5,5,155,At Risk
17231,11,10,3124.72,United Kingdom,Domestic,5,5,5,555,Champions
17232,2,2,417.77,United Kingdom,Domestic,5,3,2,532,Loyal Customers
17233,34,1,190.88,United Kingdom,Domestic,3,2,1,321,Recent Customers
17234,182,1,149.89000000000001,United Kingdom,Domestic,1,2,1,121,Others
17235,24,2,550.06,United Kingdom,Domestic,4,3,3,433,Loyal Customers
17236,12,6,916.13,United Kingdom,Domestic,5,5,4,554,Champions
17237,10,2,314.69,United Kingdom,Domestic,5,3,2,532,Loyal Customers
17238,2,17,3719.1,United Kingdom,Domestic,5,5,5,555,Champions
17239,312,1,382.5,United Kingdom,Domestic,1,2,2,122,Others
17242,107,2,1135.04,United Kingdom,Domestic,2,3,4,234,Others
17243,0,26,8540.05,United Kingdom,Domestic,5,5,5,555,Champions
17244,52,1,954.9,United Kingdom,Domestic,3,2,4,324,Recent Customers
17245,204,1,171.45,United Kingdom,Domestic,1,2,1,121,Others
17247,14,1,280.09000000000003,United Kingdom,Domestic,4,2,2,422,Potential Loyalists
17248,119,1,318.65,United Kingdom,Domestic,2,2,2,222,Others
17250,3,2,381.97,United Kingdom,Domestic,5,3,2,532,Loyal Customers
17251,362,1,269.83,United Kingdom,Domestic,1,2,2,122,Others
17252,116,2,348.91,United Kingdom,Domestic,2,3,2,232,Others
17253,17,1,178.26,United Kingdom,Domestic,4,2,1,421,Potential Loyalists
17254,4,2,271.19,United Kingdom,Domestic,5,3,2,532,Loyal Customers
17255,40,2,291.48,United Kingdom,Domestic,3,3,2,332,Others
17256,106,2,240.0,United Kingdom,Domestic,2,3,2,232,Others
17259,147,2,581.23,United Kingdom,Domestic,2,3,3,233,Others
17262,51,5,1253.3600000000001,United Kingdom,Domestic,3,4,4,344,Others
17263,207,1,63.440000000000005,United Kingdom,Domestic,1,2,1,121,Others
17265,138,2,550.01,United Kingdom,Domestic,2,3,3,233,Others
17266,1,3,296.58,United Kingdom,Domestic,5,4,2,542,Loyal Customers
17267,126,2,317.2,United Kingdom,Domestic,2,3,2,232,Others
17268,107,4,763.64,United Kingdom,Domestic,2,4,3,243,At Risk
17272,41,4,2148.63,United Kingdom,Domestic,3,4,5,345,Others
17274,34,1,107.82,United Kingdom,Domestic,3,2,1,321,Recent Customers
17277,227,2,1065.3500000000001,United Kingdom,Domestic,1,3,4,134,Others
17278,240,1,246.04,United Kingdom,Domestic,1,2,2,122,Others
17279,57,1,187.82999999999998,United Kingdom,Domestic,3,2,1,321,Recent Customers
17282,129,3,1685.46,United Kingdom,Domestic,2,4,4,244,At Risk
17284,59,6,1647.48,United Kingdom,Domestic,3,5,4,354,Others
17286,21,1,151.37,United Kingdom,Domestic,4,2,1,421,Potential Loyalists
17287,25,7,1049.06,United Kingdom,Domestic,4,5,4,454,Champions
17288,8,7,1417.63,United Kingdom,Domestic,5,5,4,554,Champions
17289,31,3,931.02,United Kingdom,Domestic,4,4,4,444,Champions
17290,3,2,513.01,United Kingdom,Domestic,5,3,3,533,Loyal Customers
17291,307,1,550.8000000000001,United Kingdom,Domestic,1,2,3,123,Others
17293,7,9,1854.06,United Kingdom,Domestic,5,5,4,554,Champions
17295,28,3,547.0,United Kingdom,Domestic,4,4,3,443,Loyal Customers
17297,16,1,128.18,United Kingdom,Domestic,4,2,1,421,Potential Loyalists
17298,100,2,498.42,United Kingdom,Domestic,2,3,3,233,Others
17299,11,4,656.61,United Kingdom,Domestic,5,4,3,543,Loyal Customers
17301,20,1,163.24,United Kingdom,Domestic,4,2,1,421,Potential Loyalists
17302,14,5,1135.63,United Kingdom,Domestic,4,4,4,444,Champions
17303,360,1,250.04,United Kingdom,Domestic,1,2,2,122,Others
17306,10,19,8631.31,United Kingdom,Domestic,5,5,5,555,Champions
17309,94,1,82.75,United Kingdom,Domestic,2,2,1,221,Others
17311,77,2,1384.85,United Kingdom,Domestic,2,3,4,234,Others
17312,138,3,644.3,United Kingdom,Domestic,2,4,3,243,At Risk
17313,30,1,2328.84,United Kingdom,Domestic,4,2,5,425,Recent Customers
17314,24,8,2527.92,United Kingdom,Domestic,4,5,5,455,Champions
17315,1,38,6281.23,United Kingdom,Domestic,5,5,5,555,Champions
17317,45,3,2600.34,United Kingdom,Domestic,3,4,5,345,Others
17320,99,3,1200.6200000000001,United Kingdom,Domestic,2,4,4,244,At Risk
17321,7,2,657.16,United Kingdom,Domestic,5,3,3,533,Loyal Customers
17323,14,7,906.52,United Kingdom,Domestic,4,5,4,454,Champions
17324,17,4,986.48,United Kingdom,Domestic,4,4,4,444,Champions
17325,279,1,96.8,United Kingdom,Domestic,1,2,1,121,Others
17329,13,2,523.11,United Kingdom,Domestic,4,3,3,433,Loyal Customers
17330,22,2,363.9,United Kingdom,Domestic,4,3,2,432,Loyal Customers
17331,123,1,175.2,United Kingdom,Domestic,2,2,1,221,Others
17333,85,1,494.25,United Kingdom,Domestic,2,2,3,223,Others
17334,301,2,307.02,United Kingdom,Domestic,1,3,2,132,Others
17337,150,4,1981.06,United Kingdom,Domestic,2,4,5,245,At Risk
17338,16,8,6493.54,United Kingdom,Domestic,4,5,5,455,Champions
17339,93,2,243.36,United Kingdom,Domestic,2,3,2,232,Others
17340,29,11,12353.29,United Kingdom,Domestic,4,5,5,455,Champions
17341,156,3,682.29,United Kingdom,Domestic,2,4,3,243,At Risk
17343,354,1,193.64,United Kingdom,Domestic,1,2,1,121,Others
17344,45,1,157.62,United Kingdom,Domestic,3,2,1,321,Recent Customers
17345,14,4,519.6899999999999,United Kingdom,Domestic,4,4,3,443,Loyal Customers
17346,3,15,2622.88,United Kingdom,Domestic,5,5,5,555,Champions
17347,85,1,228.96,United Kingdom,Domestic,2,2,1,221,Others
17348,14,5,1156.6,United Kingdom,Domestic,4,4,4,444,Champions
17349,178,1,98.25,United Kingdom,Domestic,1,2,1,121,Others
17350,7,4,1281.32,United Kingdom,Domestic,5,4,4,544,Champions
17351,35,3,587.15,United Kingdom,Domestic,3,4,3,343,Others
17353,128,2,1740.0,United Kingdom,Domestic,2,3,4,234,Others
17354,50,1,1393.06,United Kingdom,Domestic,3,2,4,324,Recent Customers
17356,311,1,178.22,United Kingdom,Domestic,1,2,1,121,Others
17357,23,2,384.39,United Kingdom,Domestic,4,3,2,432,Loyal Customers
17358,302,2,360.81,United Kingdom,Domestic,1,3,2,132,Others
17359,10,1,127.86,United Kingdom,Domestic,5,2,1,521,Potential Loyalists
17360,16,3,568.24,United Kingdom,Domestic,4,4,3,443,Loyal Customers
17361,48,3,488.2,United Kingdom,Domestic,3,4,3,343,Others
17362,238,2,312.23,United Kingdom,Domestic,1,3,2,132,Others
17364,0,11,4462.68,United Kingdom,Domestic,5,5,5,555,Champions
17365,12,8,4767.36,United Kingdom,Domestic,5,5,5,555,Champions
17367,237,1,167.55,United Kingdom,Domestic,1,2,1,121,Others
17368,22,8,1878.87,United Kingdom,Domestic,4,5,4,454,Champions
17370,72,4,446.18,United Kingdom,Domestic,2,4,2,242,At Risk
17371,16,3,418.4,United Kingdom,Domestic,4,4,2,442,Loyal Customers
17372,40,8,1337.18,United Kingdom,Domestic,3,5,4,354,Others
17373,39,4,646.92,United Kingdom,Domestic,3,4,3,343,Others
17374,218,2,495.77,United Kingdom,Domestic,1,3,3,133,Others
17375,198,3,400.1,United Kingdom,Domestic,1,4,2,142,At Risk
17376,70,2,203.2,United Kingdom,Domestic,3,3,1,331,Others
17377,23,20,4058.32,United Kingdom,Domestic,4,5,5,455,Champions
17379,10,1,389.71999999999997,United Kingdom,Domestic,5,2,2,522,Potential Loyalists
17381,8,29,20275.61,United Kingdom,Domestic,5,5,5,555,Champions
17382,64,1,65.4,United Kingdom,Domestic,3,2,1,321,Recent Customers
17383,3,1,193.39000000000001,United Kingdom,Domestic,5,2,1,521,Potential Loyalists
17384,18,2,336.4,United Kingdom,Domestic,4,3,2,432,Loyal Customers
17385,14,1,256.11,United Kingdom,Domestic,4,2,2,422,Potential Loyalists
17386,7,6,2686.42,United Kingdom,Domestic,5,5,5,555,Champions
17387,19,2,746.81,United Kingdom,Domestic,4,3,3,433,Loyal Customers
17388,77,4,1259.56,United Kingdom,Domestic,2,4,4,244,At Risk
17389,0,34,31833.68,United Kingdom,Domestic,5,5,5,555,Champions
17391,163,2,508.8,United Kingdom,Domestic,2,3,3,233,Others
17392,306,2,417.27,United Kingdom,Domestic,1,3,2,132,Others
17394,218,1,203.86999999999998,United Kingdom,Domestic,1,2,1,121,Others
17396,38,8,7330.8,United Kingdom,Domestic,3,5,5,355,Others
17397,21,2,681.41,United Kingdom,Domestic,4,3,3,433,Loyal Customers
17398,114,3,653.38,United Kingdom,Domestic,2,4,3,243,At Risk
17400,125,5,2097.84,United Kingdom,Domestic,2,4,5,245,At Risk
17402,4,13,2633.85,United Kingdom,Domestic,5,5,5,555,Champions
17403,35,1,263.92,United Kingdom,Domestic,3,2,2,322,Recent Customers
17405,0,3,1031.41,United Kingdom,Domestic,5,4,4,544,Champions
17406,332,3,2184.42,United Kingdom,Domestic,1,4,5,145,At Risk
17408,162,1,32.65,United Kingdom,Domestic,2,2,1,221,Others
17409,184,2,771.85,United Kingdom,Domestic,1,3,3,133,Others
17410,15,5,1214.72,United Kingdom,Domestic,4,4,4,444,Champions
17411,11,3,778.94,United Kingdom,Domestic,5,4,3,543,Loyal Customers
17412,2,7,1258.06,United Kingdom,Domestic,5,5,4,554,Champions
17414,43,2,778.0,United Kingdom,Domestic,3,3,3,333,Others
17415,79,1,507.84,United Kingdom,Domestic,2,2,3,223,Others
17416,29,7,6893.42,United Kingdom,Domestic,4,5,5,455,Champions
17418,41,2,463.46000000000004,United Kingdom,Domestic,3,3,2,332,Others
17419,10,12,4226.57,United Kingdom,Domestic,5,5,5,555,Champions
17420,49,3,598.83,United Kingdom,Domestic,3,4,3,343,Others
17422,15,6,1979.37,United Kingdom,Domestic,4,5,5,455,Champions
17423,45,2,698.41,United Kingdom,Domestic,3,3,3,333,Others
17425,18,2,759.17,United Kingdom,Domestic,4,3,3,433,Loyal Customers
17426,7,6,5037.26,United Kingdom,Domestic,5,5,5,555,Champions
17427,71,1,100.8,United Kingdom,Domestic,2,2,1,221,Others
17428,0,28,17256.85,United Kingdom,Domestic,5,5,5,555,Champions
17429,127,3,524.9200000000001,United Kingdom,Domestic,2,4,3,243,At Risk
17430,32,2,265.76,United Kingdom,Domestic,4,3,2,432,Loyal Customers
17431,312,1,403.3,United Kingdom,Domestic,1,2,2,122,Others
17432,17,2,365.76,United Kingdom,Domestic,4,3,2,432,Loyal Customers
17433,87,1,303.15999999999997,United Kingdom,Domestic,2,2,2,222,Others
17434,1,7,2373.82,United Kingdom,Domestic,5,5,5,555,Champions
17436,1,2,216.29999999999998,United Kingdom,Domestic,5,3,1,531,Loyal Customers
17438,253,1,388.45000000000005,United Kingdom,Domestic,1,2,2,122,Others
17440,156,3,186.42000000000002,United Kingdom,Domestic,2,4,1,241,At Risk
17442,36,6,2248.56,United Kingdom,Domestic,3,5,5,355,Others
17446,176,2,120.9,United Kingdom,Domestic,2,3,1,231,Others
17447,39,2,541.53,United Kingdom,Domestic,3,3,3,333,Others
17449,1,7,2519.21,United Kingdom,Domestic,5,5,5,555,Champions
17450,7,46,194390.79,United Kingdom,Domestic,5,5,5,555,Champions
17451,0,7,1721.4,United Kingdom,Domestic,5,5,4,554,Champions
17453,17,2,486.71999999999997,United Kingdom,Domestic,4,3,3,433,Loyal Customers
17454,191,4,517.53,United Kingdom,Domestic,1,4,3,143,At Risk
17455,203,1,131.7,United Kingdom,Domestic,1,2,1,121,Others
17456,364,1,249.86,United Kingdom,Domestic,1,2,2,122,Others
17457,126,5,1737.7,United Kingdom,Domestic,2,4,4,244,At Risk
17458,14,1,316.5,United Kingdom,Domestic,4,2,2,422,Potential Loyalists
17459,42,2,657.3,United Kingdom,Domestic,3,3,3,333,Others
17460,93,6,622.4300000000001,United Kingdom,Domestic,2,5,3,253,At Risk
17461,22,3,735.82,United Kingdom,Domestic,4,4,3,443,Loyal Customers
17462,59,2,675.69,United Kingdom,Domestic,3,3,3,333,Others
17463,15,5,1875.86,United Kingdom,Domestic,4,4,4,444,Champions
17464,157,1,289.96000000000004,United Kingdom,Domestic,2,2,2,222,Others
17466,9,2,763.28,United Kingdom,Domestic,5,3,3,533,Loyal Customers
17468,9,2,137.0,United Kingdom,Domestic,5,3,1,531,Loyal Customers
17469,15,5,1870.97,United Kingdom,Domestic,4,4,4,444,Champions
17470,44,5,1125.07,United Kingdom,Domestic,3,4,4,344,Others
17472,190,3,697.54,United Kingdom,Domestic,1,4,3,143,At Risk
17475,78,1,194.37,United Kingdom,Domestic,2,2,1,221,Others
17480,77,1,511.82,United Kingdom,Domestic,2,2,3,223,Others
17481,3,4,1255.59,United Kingdom,Domestic,5,4,4,544,Champions
17483,64,3,414.04,United Kingdom,Domestic,3,4,2,342,Others
17486,260,1,396.87,United Kingdom,Domestic,1,2,2,122,Others
17489,58,2,376.64,United Kingdom,Domestic,3,3,2,332,Others
17490,0,7,2092.32,United Kingdom,Domestic,5,5,5,555,Champions
17491,0,10,3558.87,United Kingdom,Domestic,5,5,5,555,Champions
17492,247,1,374.57,United Kingdom,Domestic,1,2,2,122,Others
17495,7,2,497.56,United Kingdom,Domestic,5,3,3,533,Loyal Customers
17496,358,1,271.05,United Kingdom,Domestic,1,2,2,122,Others
17498,75,1,272.22,United Kingdom,Domestic,2,2,2,222,Others
17499,289,1,622.88,United Kingdom,Domestic,1,2,3,123,Others
17500,16,3,1138.0,United Kingdom,Domestic,4,4,4,444,Champions
17501,220,2,288.6,United Kingdom,Domestic,1,3,2,132,Others
17502,8,4,689.1,United Kingdom,Domestic,5,4,3,543,Loyal Customers
17503,2,2,558.96,United Kingdom,Domestic,5,3,3,533,Loyal Customers
17504,205,9,2997.0299999999997,United Kingdom,Domestic,1,5,5,155,At Risk
17505,161,2,1145.84,United Kingdom,Domestic,2,3,4,234,Others
17506,75,1,302.2,United Kingdom,Domestic,2,2,2,222,Others
17507,261,2,605.58,United Kingdom,Domestic,1,3,3,133,Others
17509,57,8,6083.64,United Kingdom,Domestic,3,5,5,355,Others
17510,24,1,308.48,United Kingdom,Domestic,4,2,2,422,Potential Loyalists
17511,2,31,91062.38,United Kingdom,Domestic,5,5,5,555,Champions
17512,28,10,2924.9900000000002,United Kingdom,Domestic,4,5,5,455,Champions
17513,71,1,513.2,United Kingdom,Domestic,2,2,3,223,Others
17514,127,1,208.65,United Kingdom,Domestic,2,2,1,221,Others
17515,30,4,639.02,United Kingdom,Domestic,4,4,3,443,Loyal Customers
17516,14,5,764.88,United Kingdom,Domestic,4,4,3,443,Loyal Customers
17517,308,1,153.94,United Kingdom,Domestic,1,2,1,121,Others
17519,16,6,1844.02,United Kingdom,Domestic,4,5,4,454,Champions
17520,53,1,546.81,United Kingdom,Domestic,3,2,3,323,Recent Customers
17521,29,3,723.2099999999999,United Kingdom,Domestic,4,4,3,443,Loyal Customers
17522,1,5,1070.71,United Kingdom,Domestic,5,4,4,544,Champions
17523,10,4,652.74,United Kingdom,Domestic,5,4,3,543,Loyal Customers
17524,360,1,145.0,United Kingdom,Domestic,1,2,1,121,Others
17525,359,1,422.70000000000005,United Kingdom,Domestic,1,2,2,122,Others
17526,4,4,1195.8999999999999,United Kingdom,Domestic,5,4,4,544,Champions
17527,53,4,939.37,United Kingdom,Domestic,3,4,4,344,Others
17528,0,8,3628.5,United Kingdom,Domestic,5,5,5,555,Champions
17530,0,10,2367.12,United Kingdom,Domestic,5,5,5,555,Champions
17531,189,1,296.7,United Kingdom,Domestic,1,2,2,122,Others
17534,53,1,223.36,United Kingdom,Domestic,3,2,1,321,Recent Customers
17535,279,1,164.4,United Kingdom,Domestic,1,2,1,121,Others
17536,176,1,76.5,United Kingdom,Domestic,2,2,1,221,Others
17537,29,2,887.67,United Kingdom,Domestic,4,3,3,433,Loyal Customers
17538,25,1,98.42,United Kingdom,Domestic,4,2,1,421,Potential Loyalists
17540,24,2,578.9,United Kingdom,Domestic,4,3,3,433,Loyal Customers
17542,269,1,170.75,United Kingdom,Domestic,1,2,1,121,Others
17545,42,3,642.32,United Kingdom,Domestic,3,4,3,343,Others
17548,233,1,103.3,United Kingdom,Domestic,1,2,1,121,Others
17549,23,2,148.86,United Kingdom,Domestic,4,3,1,431,Loyal Customers
17550,196,3,267.16,United Kingdom,Domestic,1,4,2,142,At Risk
17551,358,1,290.34,United Kingdom,Domestic,1,2,2,122,Others
17552,59,4,930.41,United Kingdom,Domestic,3,4,4,344,Others
17553,129,1,1487.6,United Kingdom,Domestic,2,2,4,224,Others
17554,0,5,1952.45,United Kingdom,Domestic,5,4,5,545,Champions
17555,19,2,480.31,United Kingdom,Domestic,4,3,3,433,Loyal Customers
17556,205,1,157.9,United Kingdom,Domestic,1,2,1,121,Others
17557,13,3,541.46,United Kingdom,Domestic,4,4,3,443,Loyal Customers
17560,94,4,854.95,United Kingdom,Domestic,2,4,3,243,At Risk
17561,18,1,165.12,United Kingdom,Domestic,4,2,1,421,Potential Loyalists
17562,13,7,1122.38,United Kingdom,Domestic,4,5,4,454,Champions
17564,23,3,454.01,United Kingdom,Domestic,4,4,2,442,Loyal Customers
17566,7,2,869.77,United Kingdom,Domestic,5,3,3,533,Loyal Customers
17567,6,8,4331.48,United Kingdom,Domestic,5,5,5,555,Champions
17569,331,1,344.14,United Kingdom,Domestic,1,2,2,122,Others
17571,49,4,1425.67,United Kingdom,Domestic,3,4,4,344,Others
17572,70,4,226.75000000000003,United Kingdom,Domestic,3,4,1,341,Others
17573,28,3,380.6,United Kingdom,Domestic,4,4,2,442,Loyal Customers
17574,242,1,185.65,United Kingdom,Domestic,1,2,1,121,Others
17576,7,19,3564.83,United Kingdom,Domestic,5,5,5,555,Champions
17578,217,1,143.45999999999998,United Kingdom,Domestic,1,2,1,121,Others
17579,4,3,448.90000000000003,United Kingdom,Domestic,5,4,2,542,Loyal Customers
17580,252,3,215.72,United Kingdom,Domestic,1,4,1,141,At Risk
17581,0,25,11025.24,United Kingdom,Domestic,5,5,5,555,Champions
17582,235,1,175.27,United Kingdom,Domestic,1,2,1,121,Others
17584,6,2,1242.3,United Kingdom,Domestic,5,3,4,534,Loyal Customers
17585,108,4,1116.68,United Kingdom,Domestic,2,4,4,244,At Risk
17588,99,3,1240.2,United Kingdom,Domestic,2,4,4,244,At Risk
17589,59,4,2404.17,United Kingdom,Domestic,3,4,5,345,Others
17590,1,3,1468.02,United Kingdom,Domestic,5,4,4,544,Champions
17591,72,7,2203.67,United Kingdom,Domestic,2,5,5,255,At Risk
17593,3,5,3923.86,United Kingdom,Domestic,5,4,5,545,Champions
17594,84,2,993.18,United Kingdom,Domestic,2,3,4,234,Others
17595,11,2,386.69,United Kingdom,Domestic,5,3,2,532,Loyal Customers
17596,22,7,2806.69,United Kingdom,Domestic,4,5,5,455,Champions
17597,213,1,2044.3700000000001,United Kingdom,Domestic,1,2,5,125,Others
17600,17,1,161.67000000000002,United Kingdom,Domestic,4,2,1,421,Potential Loyalists
17601,238,1,116.00999999999999,United Kingdom,Domestic,1,2,1,121,Others
17602,1,6,5054.42,United Kingdom,Domestic,5,5,5,555,Champions
17603,77,1,394.72,United Kingdom,Domestic,2,2,2,222,Others
17604,216,2,309.36,United Kingdom,Domestic,1,3,2,132,Others
17608,32,2,191.99,United Kingdom,Domestic,4,3,1,431,Loyal Customers
17609,40,5,1105.78,United Kingdom,Domestic,3,4,4,344,Others
17611,6,15,3961.12,United Kingdom,Domestic,5,5,5,555,Champions
17612,52,6,2048.45,United Kingdom,Domestic,3,5,5,355,Others
17613,22,14,4544.55,United Kingdom,Domestic,4,5,5,455,Champions
17614,56,1,386.32,United Kingdom,Domestic,3,2,2,322,Recent Customers
17615,129,3,329.6,United Kingdom,Domestic,2,4,2,242,At Risk
17616,173,3,571.1999999999999,United Kingdom,Domestic,2,4,3,243,At Risk
17618,5,3,930.28,United Kingdom,Domestic,5,4,4,544,Champions
17619,311,1,214.37,United Kingdom,Domestic,1,2,1,121,Others
17620,59,1,81.44,United Kingdom,Domestic,3,2,1,321,Recent Customers
17621,20,3,1379.9,United Kingdom,Domestic,4,4,4,444,Champions
17623,32,1,527.0500000000001,United Kingdom,Domestic,4,2,3,423,Recent Customers
17624,14,2,843.48,United Kingdom,Domestic,4,3,3,433,Loyal Customers
17625,17,4,2020.4,United Kingdom,Domestic,4,4,5,445,Champions
17628,80,1,75.75,United Kingdom,Domestic,2,2,1,221,Others
17629,5,8,1814.12,United Kingdom,Domestic,5,5,4,554,Champions
17630,169,2,503.59999999999997,United Kingdom,Domestic,2,3,3,233,Others
17631,1,3,528.33,United Kingdom,Domestic,5,4,3,543,Loyal Customers
17633,30,4,1324.84,United Kingdom,Domestic,4,4,4,444,Champions
17634,35,9,2358.59,United Kingdom,Domestic,3,5,5,355,Others
17636,18,1,285.56,United Kingdom,Domestic,4,2,2,422,Potential Loyalists
17637,30,2,547.0600000000001,United Kingdom,Domestic,4,3,3,433,Loyal Customers
17639,275,1,108.5,United Kingdom,Domestic,1,2,1,121,Others
17640,86,1,621.66,United Kingdom,Domestic,2,2,3,223,Others
17642,119,2,712.29,United Kingdom,Domestic,2,3,3,233,Others
17643,372,1,101.55,United Kingdom,Domestic,1,2,1,121,Others
17644,0,11,2895.64,United Kingdom,Domestic,5,5,5,555,Champions
17646,218,3,1008.39,United Kingdom,Domestic,1,4,4,144,At Risk
17647,64,1,133.06,United Kingdom,Domestic,3,2,1,321,Recent Customers
17648,60,4,1797.5,United Kingdom,Domestic,3,4,4,344,Others
17649,137,1,868.49,United Kingdom,Domestic,2,2,3,223,Others
17650,20,1,166.08,United Kingdom,Domestic,4,2,1,421,Potential Loyalists
17651,11,10,3945.0,United Kingdom,Domestic,5,5,5,555,Champions
17652,24,12,4867.72,United Kingdom,Domestic,4,5,5,455,Champions
17653,36,4,1207.56,United Kingdom,Domestic,3,4,4,344,Others
17654,276,1,117.55,United Kingdom,Domestic,1,2,1,121,Others
17655,10,7,2638.94,United Kingdom,Domestic,5,5,5,555,Champions
17656,72,5,1674.69,United Kingdom,Domestic,2,4,4,244,At Risk
17658,25,2,595.42,United Kingdom,Domestic,4,3,3,433,Loyal Customers
17659,16,12,2999.46,United Kingdom,Domestic,4,5,5,455,Champions
17660,140,1,178.75,United Kingdom,Domestic,2,2,1,221,Others
17663,25,7,1802.91,United Kingdom,Domestic,4,5,4,454,Champions
17664,18,2,604.64,United Kingdom,Domestic,4,3,3,433,Loyal Customers
17666,3,2,728.16,United Kingdom,Domestic,5,3,3,533,Loyal Customers
17667,65,5,2055.51,United Kingdom,Domestic,3,4,5,345,Others
17668,0,2,347.75,United Kingdom,Domestic,5,3,2,532,Loyal Customers
17669,42,7,3406.7200000000003,United Kingdom,Domestic,3,5,5,355,Others
17670,227,1,205.7,United Kingdom,Domestic,1,2,1,121,Others
17671,15,4,1572.71,United Kingdom,Domestic,4,4,4,444,Champions
17672,49,2,3178.17,United Kingdom,Domestic,3,3,5,335,Others
17673,1,6,1594.97,United Kingdom,Domestic,5,5,4,554,Champions
17674,73,2,551.04,United Kingdom,Domestic,2,3,3,233,Others
17675,0,31,20374.28,United Kingdom,Domestic,5,5,5,555,Champions
17676,3,6,1371.18,United Kingdom,Domestic,5,5,4,554,Champions
17677,1,30,16345.38,United Kingdom,Domestic,5,5,5,555,Champions
17678,263,1,298.11,United Kingdom,Domestic,1,2,2,122,Others
17679,52,2,1992.1100000000001,United Kingdom,Domestic,3,3,5,335,Others
17680,23,1,184.4,United Kingdom,Domestic,4,2,1,421,Potential Loyalists
17682,9,6,2474.33,United Kingdom,Domestic,5,5,5,555,Champions
17684,43,1,239.41,United Kingdom,Domestic,3,2,1,321,Recent Customers
17685,16,7,3155.83,United Kingdom,Domestic,4,5,5,455,Champions
17686,6,7,5739.46,United Kingdom,Domestic,5,5,5,555,Champions
17690,29,15,4726.8,United Kingdom,Domestic,4,5,5,455,Champions
17691,357,2,290.40000000000003,United Kingdom,Domestic,1,3,2,132,Others
17692,126,4,740.9399999999999,United Kingdom,Domestic,2,4,3,243,At Risk
17693,136,1,200.47,United Kingdom,Domestic,2,2,1,221,Others
17694,141,1,283.12,United Kingdom,Domestic,2,2,2,222,Others
17695,131,2,765.34,United Kingdom,Domestic,2,3,3,233,Others
17696,37,8,2285.71,United Kingdom,Domestic,3,5,5,355,Others
17697,235,1,338.95,United Kingdom,Domestic,1,2,2,122,Others
17698,260,1,154.95,United Kingdom,Domestic,1,2,1,121,Others
17700,16,4,2534.64,United Kingdom,Domestic,4,4,5,445,Champions
17701,252,1,417.95,United Kingdom,Domestic,1,2,2,122,Others
17702,29,4,1824.37,United Kingdom,Domestic,4,4,4,444,Champions
17703,34,3,798.74,United Kingdom,Domestic,3,4,3,343,Others
17704,168,2,885.19,United Kingdom,Domestic,2,3,3,233,Others
17705,2,9,1823.52,United Kingdom,Domestic,5,5,4,554,Champions
17706,3,17,10504.49,United Kingdom,Domestic,5,5,5,555,Champions
17707,184,2,152.4,United Kingdom,Domestic,1,3,1,131,Others
17708,187,2,263.33,United Kingdom,Domestic,1,3,2,132,Others
17709,169,1,137.45,United Kingdom,Domestic,2,2,1,221,Others
17711,10,2,385.1,United Kingdom,Domestic,5,3,2,532,Loyal Customers
17712,44,1,522.91,United Kingdom,Domestic,3,2,3,323,Recent Customers
17714,320,1,153.0,United Kingdom,Domestic,1,2,1,121,Others
17715,200,1,326.4,United Kingdom,Domestic,1,2,2,122,Others
17716,22,11,5655.99,United Kingdom,Domestic,4,5,5,455,Champions
17718,231,1,139.35,United Kingdom,Domestic,1,2,1,121,Others
17719,37,15,5396.04,United Kingdom,Domestic,3,5,5,355,Others
17720,25,4,1195.94,United Kingdom,Domestic,4,4,4,444,Champions
17722,95,4,2424.04,United Kingdom,Domestic,2,4,5,245,At Risk
17723,126,6,3276.4000000000005,United Kingdom,Domestic,2,5,5,255,At Risk
17724,70,3,1033.0,United Kingdom,Domestic,3,4,4,344,Others
17725,15,11,3439.08,United Kingdom,Domestic,4,5,5,455,Champions
17727,14,1,1060.25,United Kingdom,Domestic,4,2,4,424,Recent Customers
