CustomerID,Recency,Frequency,Monetary,Country,Customer_Region,Cluster,Segment,PCA1,PCA2
16715,77,1,301.72,United Kingdom,Domestic,3,At-Risk,-1.2183048760958186,-0.21850590838390838
16716,266,2,901.2,United Kingdom,Domestic,3,At-Risk,-0.7741964220737538,1.0639634747773268
16717,23,6,3843.08,United Kingdom,Domestic,1,Loyal Customers,1.5400003387008336,0.4866099332151781
16718,368,1,606.0500000000001,United Kingdom,Domestic,3,At-Risk,-1.4443000804512376,0.9570981525935691
16719,14,7,1770.22,United Kingdom,Domestic,2,VIP / Champions,1.461802143808643,-0.024340036206918148
16720,25,1,152.95,United Kingdom,Domestic,0,Potential Loyalists,-1.1458382928918929,-1.1168696774157334
16721,261,1,292.47,United Kingdom,Domestic,3,At-Risk,-1.6661363585391744,0.4886000563857196
16722,16,13,4730.81,United Kingdom,Domestic,2,VIP / Champions,2.388689885598051,0.6212998907485563
16723,90,2,576.4,United Kingdom,Domestic,3,At-Risk,-0.600794988372591,0.26272912102286344
16725,301,7,758.27,United Kingdom,Domestic,1,Loyal Customers,-0.012682744208387615,1.44656935072991
16726,25,5,1358.74,United Kingdom,Domestic,1,Loyal Customers,0.879723442409764,0.09598708955012263
16727,363,1,256.32,United Kingdom,Domestic,3,At-Risk,-1.8459402805305265,0.6355600316829868
16728,45,4,1048.28,United Kingdom,Domestic,1,Loyal Customers,0.38808024466980673,0.27038264266424483
16729,37,21,7205.33,United Kingdom,Domestic,2,VIP / Champions,2.7092371636195782,1.4235565277359588
16730,51,3,743.11,United Kingdom,Domestic,1,Loyal Customers,-0.02037348668955309,0.13281230131633343
16732,31,1,603.75,United Kingdom,Domestic,0,Potential Loyalists,-0.5720423654980228,-0.4940865663364971
16734,51,3,646.76,United Kingdom,Domestic,1,Loyal Customers,-0.08605190513832889,0.08217038218562818
16735,78,5,2247.41,United Kingdom,Domestic,1,Loyal Customers,0.7206452451730674,0.938633161204362
16737,52,1,417.6,United Kingdom,Domestic,3,At-Risk,-0.9266603755863356,-0.3292673646340048
16738,297,1,3.75,United Kingdom,Domestic,3,At-Risk,-3.665260400390947,-0.9410124018318429
16739,176,1,323.0,United Kingdom,Domestic,3,At-Risk,-1.4790604894197192,0.2921914727996608
16742,46,1,464.9,United Kingdom,Domestic,3,At-Risk,-0.8330062389794618,-0.3614102461408689
16743,28,7,2213.13,United Kingdom,Domestic,1,Loyal Customers,1.331847508352057,0.44806913423693007
16744,10,7,1291.91,United Kingdom,Domestic,2,VIP / Champions,1.4235879394445796,-0.3232018049440049
16745,86,17,7180.7,United Kingdom,Domestic,2,VIP / Champions,2.22998576482957,1.837237125124816
16746,4,18,6680.11,United Kingdom,Domestic,2,VIP / Champions,3.2657983245283746,0.13764384539539185
16747,37,2,836.06,United Kingdom,Domestic,1,Loyal Customers,-0.11272928710279964,-0.11945695767364418
16748,17,5,1515.9,United Kingdom,Domestic,1,Loyal Customers,1.0629810374102089,-0.08211130471420049
16750,44,5,623.93,United Kingdom,Domestic,1,Loyal Customers,0.3154143476383917,0.13734858491660418
16751,30,1,1764.72,United Kingdom,Domestic,1,Loyal Customers,-0.0531927910429403,-0.12159955238492698
16752,372,1,207.5,United Kingdom,Domestic,3,At-Risk,-1.9543156842422758,0.5732110637692108
16753,57,1,223.92,United Kingdom,Domestic,3,At-Risk,-1.253096242738523,-0.5026645733459985
16754,371,1,2002.4,United Kingdom,Domestic,3,At-Risk,-0.8816783358018567,1.3979456980816398
16755,113,3,1475.43,United Kingdom,Domestic,1,Loyal Customers,0.023554516906502433,0.8484844251471841
16756,214,1,239.4,United Kingdom,Domestic,3,At-Risk,-1.6899373312722943,0.2985229397621844
16757,318,1,106.83,United Kingdom,Domestic,3,At-Risk,-2.2107180890545832,0.23967384000656208
16758,64,1,369.34,United Kingdom,Domestic,3,At-Risk,-1.0576376806973686,-0.2529840979172995
16759,7,3,789.79,United Kingdom,Domestic,0,Potential Loyalists,0.6775724716031886,-0.9548523937850052
16761,96,1,316.62,United Kingdom,Domestic,3,At-Risk,-1.2734788942884872,-0.07169459983720596
16762,19,3,1207.24,United Kingdom,Domestic,1,Loyal Customers,0.5507869414454958,-0.25673376014740246
16763,198,1,611.85,United Kingdom,Domestic,3,At-Risk,-1.2190564595917763,0.5944291817457301
16764,3,13,2790.9500000000003,United Kingdom,Domestic,2,VIP / Champions,2.6560568649781566,-0.4293187023321752
16765,293,1,34.0,United Kingdom,Domestic,3,At-Risk,-2.7144825260447663,-0.2196446374965285
16766,272,2,1145.6,United Kingdom,Domestic,3,At-Risk,-0.6686006915193231,1.164686702398365
16767,30,11,5575.56,United Kingdom,Domestic,2,VIP / Champions,2.1122860932834207,0.978965792334463
16768,47,3,478.09,United Kingdom,Domestic,1,Loyal Customers,-0.20030199804463727,-0.07544716380769186
16769,259,1,361.54,United Kingdom,Domestic,3,At-Risk,-1.563289677627213,0.5612450219199346
16770,57,5,757.1,United Kingdom,Domestic,1,Loyal Customers,0.31618827673975514,0.3583756546309899
16771,32,5,2242.61,United Kingdom,Domestic,1,Loyal Customers,1.0316900538549338,0.42024286236622715
16773,56,1,171.59,United Kingdom,Domestic,3,At-Risk,-1.3723101189578215,-0.6096917078309785
16774,67,4,661.52,United Kingdom,Domestic,1,Loyal Customers,0.03057222759278125,0.33422414300253994
16775,9,11,1691.51,United Kingdom,Domestic,2,VIP / Champions,1.9519934499248024,-0.1273498108529269
16776,59,1,371.54,United Kingdom,Domestic,3,At-Risk,-1.026218863459124,-0.2982823563633427
16777,79,2,222.62,United Kingdom,Domestic,3,At-Risk,-1.0040248456277523,-0.16008727652625435
16778,73,2,245.94,United Kingdom,Domestic,3,At-Risk,-0.9291719548544214,-0.17008763979949074
16779,1,22,10611.72,United Kingdom,Domestic,2,VIP / Champions,3.9853611176225217,-0.16409671776456022
16780,99,2,422.24,United Kingdom,Domestic,3,At-Risk,-0.7816183093015985,0.2052206969945305
16781,371,1,311.25,United Kingdom,Domestic,3,At-Risk,-1.7620710445826868,0.719111197885596
16782,9,13,2267.9500000000003,United Kingdom,Domestic,2,VIP / Champions,2.230259999536508,0.03824462534256741
16784,19,1,107.6,United Kingdom,Domestic,0,Potential Loyalists,-1.2173270862600822,-1.3998777854419309
16788,122,2,594.39,United Kingdom,Domestic,3,At-Risk,-0.6939802173570429,0.45260451965670445
16789,7,1,80.8,United Kingdom,Domestic,0,Potential Loyalists,-1.0239988430119975,-2.046688078004153
16790,3,6,1545.62,United Kingdom,Domestic,2,VIP / Champions,1.7492875194896393,-0.9083153749537725
16791,28,7,1705.78,United Kingdom,Domestic,1,Loyal Customers,1.2085833244925643,0.3530252068988602
16792,281,2,110.38,United Kingdom,Domestic,3,At-Risk,-1.7845288284469127,0.33241339119646
16793,56,1,243.84,United Kingdom,Domestic,3,At-Risk,-1.2066862710245054,-0.48198599092646965
16794,0,10,1196.5,United Kingdom,Domestic,2,VIP / Champions,2.5325414529866133,-1.652068577905489
16795,364,1,414.88,United Kingdom,Domestic,3,At-Risk,-1.6195396976055532,0.8125111365601625
16796,88,1,305.62,United Kingdom,Domestic,3,At-Risk,-1.2594031130398673,-0.13560458554751262
16800,10,1,1162.65,United Kingdom,Domestic,0,Potential Loyalists,0.11968270909847721,-0.8882378118538783
16801,162,4,1594.23,United Kingdom,Domestic,1,Loyal Customers,0.1342440905846208,1.1735164369854245
16803,64,1,332.3,United Kingdom,Domestic,3,At-Risk,-1.107548717200599,-0.29146843925839927
16804,22,3,536.99,United Kingdom,Domestic,0,Potential Loyalists,0.11761584123123167,-0.4693387953680445
16805,173,2,460.59,United Kingdom,Domestic,3,At-Risk,-0.9385380430052336,0.5653234749002978
16806,102,4,762.16,United Kingdom,Domestic,1,Loyal Customers,-0.05088014984452635,0.632075160390548
16807,142,3,1121.59,United Kingdom,Domestic,1,Loyal Customers,-0.18723728281939822,0.8828133693132416
16808,98,2,288.42,United Kingdom,Domestic,3,At-Risk,-0.9580357743353575,0.060462881526479044
16809,22,5,914.69,United Kingdom,Domestic,1,Loyal Customers,0.7362892784560918,-0.1210997946934183
16810,191,1,309.54,United Kingdom,Domestic,3,At-Risk,-1.5282365174913797,0.32492958739077993
16811,4,2,547.07,United Kingdom,Domestic,0,Potential Loyalists,0.4117079589703731,-1.4767071435468961
16812,360,1,479.35,United Kingdom,Domestic,3,At-Risk,-1.547340946198767,0.8586093179172268
16813,7,10,1652.18,United Kingdom,Domestic,2,VIP / Champions,1.9419174638696433,-0.3012995981431414
16814,13,21,6416.7,United Kingdom,Domestic,2,VIP / Champions,3.011294950485981,0.7891522021294215
16816,102,4,417.06,United Kingdom,Domestic,1,Loyal Customers,-0.33593440932710433,0.4122815798274208
16817,2,9,1604.75,United Kingdom,Domestic,2,VIP / Champions,2.1925392389321483,-0.9297155541658135
16818,10,11,3349.57,United Kingdom,Domestic,2,VIP / Champions,2.2413764775833447,0.17856663624308727
16820,95,1,497.61,United Kingdom,Domestic,3,At-Risk,-1.056179593619784,0.08685495044249697
16823,226,1,358.38,United Kingdom,Domestic,3,At-Risk,-1.5189150388279729,0.477565833264348
16824,15,2,460.64,United Kingdom,Domestic,0,Potential Loyalists,-0.08537722948330888,-0.8496919790568799
16825,38,2,775.1800000000001,United Kingdom,Domestic,0,Potential Loyalists,-0.15777980822873575,-0.1316316002522221
16826,50,1,341.7,United Kingdom,Domestic,3,At-Risk,-1.0076652781976732,-0.42513819426916083
16828,92,2,128.5,United Kingdom,Domestic,3,At-Risk,-1.3165830842017887,-0.2703024942206454
16829,156,1,197.22,United Kingdom,Domestic,3,At-Risk,-1.6689259782237391,0.04164709858017782
16830,38,1,325.91,United Kingdom,Domestic,3,At-Risk,-0.9341084295400094,-0.6014320098585736
16832,183,3,199.15,United Kingdom,Domestic,3,At-Risk,-1.0940571675379864,0.4025649045617444
16833,0,4,1106.53,United Kingdom,Domestic,0,Potential Loyalists,1.782325294189124,-1.9800786029248465
16834,227,1,413.46,United Kingdom,Domestic,3,At-Risk,-1.4529477375499573,0.5322484666497519
16835,127,2,180.85,United Kingdom,Domestic,3,At-Risk,-1.269972626410612,0.04309015037133457
16836,39,2,251.87,United Kingdom,Domestic,0,Potential Loyalists,-0.6980171292424748,-0.5261956075836336
16837,30,11,3170.98,United Kingdom,Domestic,2,VIP / Champions,1.8450531591157808,0.772913500564777
16838,196,2,588.85,United Kingdom,Domestic,3,At-Risk,-0.8667870528335173,0.7284813488660186
16839,8,34,16594.35,United Kingdom,Domestic,2,VIP / Champions,4.039226150468423,1.0504925557478793
16841,36,6,1869.82,United Kingdom,Domestic,1,Loyal Customers,1.044168569199151,0.48027439175666253
16842,100,3,1264.19,United Kingdom,Domestic,1,Loyal Customers,-0.006294367895523336,0.7203025290776354
16843,42,16,10196.57,United Kingdom,Domestic,2,VIP / Champions,2.596262048453997,1.5257139953832908
16846,49,1,214.32,United Kingdom,Domestic,3,At-Risk,-1.2206990940872626,-0.6066000757316948
16847,42,1,193.44,United Kingdom,Domestic,3,At-Risk,-1.215094852455079,-0.7332815965212275
16848,52,1,281.42,United Kingdom,Domestic,3,At-Risk,-1.1130457586236133,-0.4729814448121225
16849,186,1,124.57,United Kingdom,Domestic,3,At-Risk,-1.9476570400143893,-0.02138745413408793
16850,333,1,332.41,United Kingdom,Domestic,3,At-Risk,-1.6924960207001238,0.6791649520576315
16851,3,3,342.45,United Kingdom,Domestic,0,Potential Loyalists,0.5303494661395718,-1.67042823800006
16852,9,2,144.91000000000005,United Kingdom,Domestic,0,Potential Loyalists,-0.46289273321724517,-1.549017400801396
16855,23,2,328.4,United Kingdom,Domestic,0,Potential Loyalists,-0.39018014167555604,-0.7325314269553241
16856,14,1,35.400000000000006,United Kingdom,Domestic,0,Potential Loyalists,-1.6322195696685724,-1.9696610182181988
16858,368,1,375.69000000000005,United Kingdom,Domestic,3,At-Risk,-1.6703136726308447,0.782828395069997
16859,144,2,747.81,United Kingdom,Domestic,3,At-Risk,-0.6442131923390789,0.6339031897612677
16861,59,2,173.76,United Kingdom,Domestic,3,At-Risk,-1.0179524061950416,-0.42070299771558556
16863,30,2,502.8,United Kingdom,Domestic,0,Potential Loyalists,-0.2804197706754163,-0.42559946846389934
16866,140,3,207.74,United Kingdom,Domestic,3,At-Risk,-0.9790018276744141,0.2600825758775216
16869,22,4,817.12,United Kingdom,Domestic,1,Loyal Customers,0.5180006877900176,-0.23149932093866862
16871,21,6,2812.34,United Kingdom,Domestic,1,Loyal Customers,1.423253947554104,0.3210147027919555
16872,76,3,680.02,United Kingdom,Domestic,1,Loyal Customers,-0.20266849791868718,0.333225919445772
16873,4,6,7123.62,United Kingdom,Domestic,2,VIP / Champions,2.3929898993722305,-0.21816355556408681
16875,66,5,2095.53,United Kingdom,Domestic,1,Loyal Customers,0.7464156852545197,0.815399519328782
16877,11,6,846.62,United Kingdom,Domestic,1,Loyal Customers,1.07171561944628,-0.4765233542176548
16878,83,1,13.3,United Kingdom,Domestic,3,At-Risk,-2.6905931676717647,-1.289357494465368
16880,30,7,1491.43,United Kingdom,Domestic,1,Loyal Customers,1.1211793283590248,0.3435588161147303
16881,66,1,432.0,United Kingdom,Domestic,3,At-Risk,-0.9944342213836582,-0.1779277013527595
16882,66,3,705.12,United Kingdom,Domestic,1,Loyal Customers,-0.13579617276310332,0.2639569137435136
16883,186,2,272.48,United Kingdom,Domestic,3,At-Risk,-1.2122194927600725,0.41688353508624815
16884,37,2,429.84,United Kingdom,Domestic,0,Potential Loyalists,-0.42729873634440146,-0.36200848351326537
16885,14,3,450.41,United Kingdom,Domestic,0,Potential Loyalists,0.1873117030964717,-0.7868712762982625
16887,34,1,192.33,United Kingdom,Domestic,3,At-Risk,-1.1442188462143743,-0.8574323395076684
16889,194,3,1578.67,United Kingdom,Domestic,1,Loyal Customers,-0.13632757159790337,1.1914641196790323
16891,1,5,742.43,United Kingdom,Domestic,0,Potential Loyalists,1.5106675848434272,-1.6453981997088944
16892,0,5,518.19,United Kingdom,Domestic,0,Potential Loyalists,1.5884150388572933,-2.187508602996167
16893,366,1,145.93,United Kingdom,Domestic,3,At-Risk,-2.1142829728497246,0.43578139186105513
16895,64,1,202.27,United Kingdom,Domestic,3,At-Risk,-1.3417653253269644,-0.47206320399157103
16897,298,2,289.78,United Kingdom,Domestic,3,At-Risk,-1.3509443597905464,0.7175765025749152
16898,25,3,501.03,United Kingdom,Domestic,0,Potential Loyalists,0.041022029570551864,-0.42190640663043927
16899,7,6,1271.06,United Kingdom,Domestic,2,VIP / Champions,1.4089379260403443,-0.5686866486455391
16900,16,3,887.11,United Kingdom,Domestic,0,Potential Loyalists,0.46308723534213386,-0.46551712791395866
16902,115,1,1706.88,United Kingdom,Domestic,1,Loyal Customers,-0.5406967181303679,0.6486955703861635
16903,28,1,363.2,United Kingdom,Domestic,0,Potential Loyalists,-0.777038576911314,-0.7376544032090279
16904,3,16,3653.75,United Kingdom,Domestic,2,VIP / Champions,2.9592308339887654,-0.2572267363460994
16905,4,7,3037.6,United Kingdom,Domestic,2,VIP / Champions,2.1101666050373944,-0.4786527081614876
16906,81,4,559.59,United Kingdom,Domestic,1,Loyal Customers,-0.11547783839395583,0.38422037307700135
16907,28,5,928.76,United Kingdom,Domestic,1,Loyal Customers,0.6606475672269209,0.02191574617737458
16909,71,1,379.14,United Kingdom,Domestic,3,At-Risk,-1.0818296599284523,-0.18279951135273262
16910,3,8,1508.96,United Kingdom,Domestic,2,VIP / Champions,1.9652598121456084,-0.8216171935288954
16912,28,11,2555.58,United Kingdom,Domestic,2,VIP / Champions,1.766737460139778,0.6546002706406526
16913,289,1,113.44,United Kingdom,Domestic,3,At-Risk,-2.1484679431341083,0.20488722765147138
16914,35,1,183.76,United Kingdom,Domestic,3,At-Risk,-1.1757643843449637,-0.8572869602754052
16915,8,6,621.6800000000001,United Kingdom,Domestic,0,Potential Loyalists,1.0284865336632563,-0.7597322727681384
16916,23,2,562.41,United Kingdom,Domestic,0,Potential Loyalists,-0.1359633408519575,-0.5365153386718334
16917,276,1,391.52,United Kingdom,Domestic,3,At-Risk,-1.5482992337872599,0.6278162185804169
16918,49,6,1068.82,United Kingdom,Domestic,1,Loyal Customers,0.6718214856332823,0.4547087230269677
16919,155,11,2592.25,United Kingdom,Domestic,1,Loyal Customers,1.1720043413588521,1.6574750894918986
16921,60,1,154.18,United Kingdom,Domestic,3,At-Risk,-1.446918374998278,-0.6083092672962573
16923,11,19,7069.08,United Kingdom,Domestic,2,VIP / Champions,3.0260383030801106,0.6969019427772865
16924,20,3,829.89,United Kingdom,Domestic,0,Potential Loyalists,0.35600557673437244,-0.3645431593237844
16926,370,1,230.25,United Kingdom,Domestic,3,At-Risk,-1.9033438740214834,0.6078434930235237
16927,115,3,543.05,United Kingdom,Domestic,1,Loyal Customers,-0.45551273536030856,0.49420166146750477
16928,79,17,2814.7,United Kingdom,Domestic,2,VIP / Champions,1.8164944266206378,1.4455526899026288
16929,3,7,1295.39,United Kingdom,Domestic,2,VIP / Champions,1.786486226944862,-0.9220487633675633
16930,25,3,378.89,United Kingdom,Domestic,0,Potential Loyalists,-0.09101727374581049,-0.5237164665946119
16931,4,21,4554.87,United Kingdom,Domestic,2,VIP / Champions,3.217073210950832,0.05350584233763488
16932,52,1,150.23000000000002,United Kingdom,Domestic,3,At-Risk,-1.4088755745566153,-0.7010836124459986
16933,0,2,563.23,United Kingdom,Domestic,0,Potential Loyalists,1.0008101086397667,-2.4204107610222536
16934,54,2,931.03,United Kingdom,Domestic,1,Loyal Customers,-0.19400446464690002,0.1390323667232001
16936,25,1,261.9,United Kingdom,Domestic,0,Potential Loyalists,-0.8923740659613288,-0.9214338678163383
16938,8,4,2711.6800000000003,United Kingdom,Domestic,1,Loyal Customers,1.4211508422194459,-0.350085799874382
16940,51,3,3049.88,United Kingdom,Domestic,1,Loyal Customers,0.6479249349134062,0.6481096458830381
16942,12,9,1904.99,United Kingdom,Domestic,2,VIP / Champions,1.7495420695348243,0.0023481309185686026
16943,211,3,816.73,United Kingdom,Domestic,1,Loyal Customers,-0.47806827859202766,1.0005642479376098
16945,21,19,4345.5,United Kingdom,Domestic,2,VIP / Champions,2.5789338132335597,0.8786394680991874
16947,235,1,406.48,United Kingdom,Domestic,3,At-Risk,-1.4733203119440148,0.5464942406291381
16948,138,3,435.02,United Kingdom,Domestic,3,At-Risk,-0.6250154303726807,0.5206182952813155
16949,3,6,1286.27,United Kingdom,Domestic,2,VIP / Champions,1.662352520415024,-0.9753473665386225
16950,56,3,1178.56,United Kingdom,Domestic,1,Loyal Customers,0.1650150695658888,0.3555005639627722
16951,134,3,1277.75,United Kingdom,Domestic,1,Loyal Customers,-0.10496885577736204,0.8962427657400184
16952,108,2,167.61,United Kingdom,Domestic,3,At-Risk,-1.2483361316899875,-0.07979338266123417
16953,29,1,20.8,United Kingdom,Domestic,3,At-Risk,-2.122818053410319,-1.7458830132181054
16954,0,9,2085.08,United Kingdom,Domestic,2,VIP / Champions,2.7092175411004007,-1.4855659911165995
16955,184,4,518.67,United Kingdom,Domestic,1,Loyal Customers,-0.4422346931967677,0.8389853588199229
16956,17,1,308.74,United Kingdom,Domestic,0,Potential Loyalists,-0.6832634262154612,-1.0795980457550765
16957,238,2,416.64,United Kingdom,Domestic,3,At-Risk,-1.0993952248420154,0.7169896491336022
16959,86,1,117.35,United Kingdom,Domestic,3,At-Risk,-1.7021619353934903,-0.4967391001990568
16960,38,3,507.05,United Kingdom,Domestic,0,Potential Loyalists,-0.09827712909597824,-0.17713273746799713
16961,115,1,234.17,United Kingdom,Domestic,3,At-Risk,-1.479774127193743,-0.07538828136416865
16963,186,1,110.55,United Kingdom,Domestic,3,At-Risk,-2.003730993977929,-0.06462376689906756
16965,226,1,201.19,United Kingdom,Domestic,3,At-Risk,-1.7913373041810954,0.26751226228537883
16966,7,7,2154.97,United Kingdom,Domestic,2,VIP / Champions,1.779619576666996,-0.32528509626095153
16967,188,1,319.02,United Kingdom,Domestic,3,At-Risk,-1.508364229278091,0.32657347939333353
16968,3,2,439.43,United Kingdom,Domestic,0,Potential Loyalists,0.38791571799982616,-1.6888718270622227
16969,38,3,650.41,United Kingdom,Domestic,1,Loyal Customers,0.019449485627849265,-0.08635860125724774
16971,37,1,357.21,United Kingdom,Domestic,0,Potential Loyalists,-0.8815161099447111,-0.5834421975909844
16976,266,1,251.52,United Kingdom,Domestic,3,At-Risk,-1.7440745170406895,0.4449250502467093
16978,77,1,344.33,United Kingdom,Domestic,3,At-Risk,-1.1559307399150291,-0.1704117850033535
16979,3,6,1852.0,United Kingdom,Domestic,2,VIP / Champions,1.8348896291905814,-0.8423111193812377
16980,254,2,1028.46,United Kingdom,Domestic,3,At-Risk,-0.6952598775731451,1.0848861411289206
16982,60,1,384.06,United Kingdom,Domestic,3,At-Risk,-1.016471813547126,-0.2764096803398407
16983,12,7,1905.87,United Kingdom,Domestic,2,VIP / Champions,1.5479093134397548,-0.08224180538174528
16984,87,2,4459.52,United Kingdom,Domestic,1,Loyal Customers,0.3795300642900347,0.989499972717358
16985,16,10,5464.12,United Kingdom,Domestic,2,VIP / Champions,2.2387799379307736,0.582314793282733
16986,29,2,1873.2,United Kingdom,Domestic,1,Loyal Customers,0.353544584152219,0.03474349731804564
16987,2,7,1616.8,United Kingdom,Domestic,2,VIP / Champions,1.994228880926759,-1.011743726353174
16988,4,1,126.12,United Kingdom,Domestic,0,Potential Loyalists,-0.6471784825453055,-2.1643762323709113
16989,6,6,1133.25,United Kingdom,Domestic,2,VIP / Champions,1.4023625552763193,-0.6897402058119805
16990,218,1,179.0,United Kingdom,Domestic,3,At-Risk,-1.8335722351100723,0.2037832543214351
16992,10,5,1614.31,United Kingdom,Domestic,1,Loyal Customers,1.26880244036668,-0.3511693196259734
16996,29,6,1456.96,United Kingdom,Domestic,1,Loyal Customers,1.0010433624165358,0.26486190957062755
16997,287,3,702.0,United Kingdom,Domestic,3,At-Risk,-0.659192383639864,1.127019409648726
16998,149,4,295.0,United Kingdom,Domestic,3,At-Risk,-0.63384277654326,0.5090838556610855
16999,22,2,484.82,United Kingdom,Domestic,0,Potential Loyalists,-0.1909275502864305,-0.6158626781622427
17001,0,11,3989.57,United Kingdom,Domestic,2,VIP / Champions,3.181364735976568,-1.179426567220374
17002,85,3,1493.73,United Kingdom,Domestic,1,Loyal Customers,0.13014464695832856,0.6858595821038886
17004,45,2,1312.14,United Kingdom,Domestic,1,Loyal Customers,0.032241723637069834,0.15827220076257612
17006,4,4,781.78,United Kingdom,Domestic,0,Potential Loyalists,1.0426178830066124,-1.1525004899050273
17007,50,6,889.9300000000001,United Kingdom,Domestic,1,Loyal Customers,0.5780766862286537,0.3996262693229001
17010,17,1,195.36,United Kingdom,Domestic,0,Potential Loyalists,-0.8991388135556537,-1.2460506517434211
17011,29,1,270.9,United Kingdom,Domestic,0,Potential Loyalists,-0.9275866080368897,-0.8242893508146012
17014,7,3,583.4300000000001,United Kingdom,Domestic,0,Potential Loyalists,0.5343471742765044,-1.0652875122911871
17015,28,3,1838.61,United Kingdom,Domestic,1,Loyal Customers,0.6170723072925723,0.11711122633265243
17017,2,20,8694.26,United Kingdom,Domestic,2,VIP / Champions,3.663741016228703,-0.03100634112792557
17018,40,2,920.1,United Kingdom,Domestic,1,Loyal Customers,-0.09457849614619845,-0.03946130133781056
17019,10,4,1258.08,United Kingdom,Domestic,1,Loyal Customers,0.9858735826984047,-0.5114102892468092
17022,30,1,71.0,United Kingdom,Domestic,3,At-Risk,-1.5686604329225589,-1.2901141356817898
17024,44,3,95.85,United Kingdom,Domestic,3,At-Risk,-0.9344442958230501,-0.6975712909325716
17025,60,3,357.77,United Kingdom,Domestic,3,At-Risk,-0.4229585548092913,-0.038951853919326304
17026,184,2,154.82999999999998,United Kingdom,Domestic,3,At-Risk,-1.4747781249083987,0.2050956754056194
17027,78,6,877.5600000000001,United Kingdom,Domestic,1,Loyal Customers,0.41501411813123407,0.6540081856039204
17029,110,2,716.0,United Kingdom,Domestic,3,At-Risk,-0.569254044773758,0.45961171760680875
17030,63,1,146.87,United Kingdom,Domestic,3,At-Risk,-1.4869345988411582,-0.5974639688883612
17031,11,2,380.35,United Kingdom,Domestic,0,Potential Loyalists,-0.07303372849844508,-1.0900511684047882
17033,85,3,1030.14,United Kingdom,Domestic,1,Loyal Customers,-0.045707131616517016,0.5502675297994682
17034,15,3,745.52,United Kingdom,Domestic,0,Potential Loyalists,0.40250136689150545,-0.564890117648633
17035,245,2,433.53,United Kingdom,Domestic,3,At-Risk,-1.0909375255843448,0.7485853722543724
17037,87,1,1267.32,United Kingdom,Domestic,3,At-Risk,-0.5828770843631212,0.37622208670134166
17038,29,1,112.4,United Kingdom,Domestic,3,At-Risk,-1.3417872383581826,-1.1436623704462734
17040,137,1,449.73,United Kingdom,Domestic,3,At-Risk,-1.2337266052362517,0.2651705730245012
17041,26,3,1071.49,United Kingdom,Domestic,1,Loyal Customers,0.3870574039239814,-0.12231206596086845
17042,2,5,1036.58,United Kingdom,Domestic,2,VIP / Champions,1.5236194803340386,-1.283230023274569
17043,31,4,1735.18,United Kingdom,Domestic,1,Loyal Customers,0.7563259745664286,0.23910693513446957
17044,24,1,948.48,United Kingdom,Domestic,0,Potential Loyalists,-0.27013851864950367,-0.4757202859642946
17045,112,3,339.44,United Kingdom,Domestic,3,At-Risk,-0.6681874846292266,0.307457909505716
17046,156,1,642.02,United Kingdom,Domestic,3,At-Risk,-1.1115521930932633,0.47141503177374533
17047,84,3,1100.9,United Kingdom,Domestic,1,Loyal Customers,-0.010090384421333667,0.5675711125078181
17048,117,3,925.35,United Kingdom,Domestic,1,Loyal Customers,-0.2095494574013612,0.6987017921484252
17049,2,9,5655.03,United Kingdom,Domestic,2,VIP / Champions,2.788908875419455,-0.4698795286294648
17050,95,6,3185.64,United Kingdom,Domestic,1,Loyal Customers,0.9555919267538278,1.240113230255171
17051,193,1,240.89,United Kingdom,Domestic,3,At-Risk,-1.6502692439320676,0.23983616260650434
17052,27,1,399.09,United Kingdom,Domestic,0,Potential Loyalists,-0.7199788983982358,-0.7241378842621546
17053,130,1,498.48,United Kingdom,Domestic,3,At-Risk,-1.1664756436462929,0.27180956399538037
17054,27,5,1356.33,United Kingdom,Domestic,1,Loyal Customers,0.852391250368799,0.1392815451724698
17058,81,3,1179.89,United Kingdom,Domestic,1,Loyal Customers,0.03554547724026427,0.5715489860851742
17059,29,5,3080.39,United Kingdom,Domestic,1,Loyal Customers,1.2160434395474946,0.4796050212541257
17060,265,1,234.24,United Kingdom,Domestic,3,At-Risk,-1.7763064201850407,0.4168131192643876
17061,73,11,5232.2300000000005,United Kingdom,Domestic,2,VIP / Champions,1.7711558745870164,1.4716722287062511
17062,313,4,533.33,United Kingdom,Domestic,3,At-Risk,-0.6181775138367654,1.1628376240364902
17063,20,7,1461.14,United Kingdom,Domestic,1,Loyal Customers,1.2506927612735466,0.10513745739738088
17064,58,3,855.45,United Kingdom,Domestic,1,Loyal Customers,0.0010758112606571056,0.2590479903233945
17068,11,21,4552.14,United Kingdom,Domestic,2,VIP / Champions,2.9038284193249253,0.5723959993551379
17069,27,9,2709.7000000000003,United Kingdom,Domestic,2,VIP / Champions,1.6420822181689319,0.5859177116999358
17070,113,1,304.24,United Kingdom,Domestic,3,At-Risk,-1.3500376287105278,0.009539948500500597
17071,27,9,2429.03,United Kingdom,Domestic,2,VIP / Champions,1.5903122635865616,0.5460000353112233
17073,17,4,1446.09,United Kingdom,Domestic,1,Loyal Customers,0.8757415074185649,-0.16857018109460684
17075,17,4,834.12,United Kingdom,Domestic,1,Loyal Customers,0.6153675795683405,-0.36933377603742823
17076,35,3,841.0799999999999,United Kingdom,Domestic,1,Loyal Customers,0.1696622506123762,-0.040059747028045156
