CustomerID,Recency,Frequency,Monetary,Country,Customer_Region,Cluster
15133,127,3,982.42,United Kingdom,Domestic,2
15134,14,8,1387.99,United Kingdom,Domestic,1
15135,238,1,139.05,United Kingdom,Domestic,0
15136,2,4,1286.7,United Kingdom,Domestic,3
15139,239,2,178.96,United Kingdom,Domestic,0
15140,51,7,2354.25,United Kingdom,Domestic,2
15142,45,1,498.74,United Kingdom,Domestic,0
15143,225,1,259.45,United Kingdom,Domestic,0
15144,7,17,6580.44,United Kingdom,Domestic,1
15145,3,4,1194.73,United Kingdom,Domestic,3
15146,164,2,1327.16,United Kingdom,Domestic,2
15147,239,1,623.5,United Kingdom,Domestic,0
15148,10,1,301.29,United Kingdom,Domestic,3
15149,133,1,520.8000000000001,United Kingdom,Domestic,0
15150,16,10,5291.33,United Kingdom,Domestic,1
15152,9,13,4745.69,United Kingdom,Domestic,1
15153,30,1,329.25,United Kingdom,Domestic,3
15154,74,1,254.28,United Kingdom,Domestic,0
15156,0,3,961.49,United Kingdom,Domestic,3
15157,3,3,1936.07,United Kingdom,Domestic,3
15158,44,1,401.4,United Kingdom,Domestic,0
15159,1,30,18641.01,United Kingdom,Domestic,1
15160,356,1,158.16,United Kingdom,Domestic,0
15163,17,2,304.47,United Kingdom,Domestic,3
15164,68,3,824.58,United Kingdom,Domestic,2
15165,372,1,487.75,United Kingdom,Domestic,0
15167,320,1,158.8,United Kingdom,Domestic,0
15168,25,1,106.56,United Kingdom,Domestic,3
15171,330,1,1289.5,United Kingdom,Domestic,0
15172,8,5,1624.05,United Kingdom,Domestic,2
15174,322,1,135.75,United Kingdom,Domestic,0
15175,71,1,224.14,United Kingdom,Domestic,0
15178,259,1,40.5,United Kingdom,Domestic,0
15179,17,5,2206.95,United Kingdom,Domestic,2
15180,366,1,87.5,United Kingdom,Domestic,0
15181,65,3,689.4799999999999,United Kingdom,Domestic,2
15182,153,2,622.85,United Kingdom,Domestic,0
15184,28,2,402.2,United Kingdom,Domestic,3
15185,69,1,310.62,United Kingdom,Domestic,0
15186,13,2,411.41,United Kingdom,Domestic,3
15187,1,16,4777.18,United Kingdom,Domestic,1
15189,0,41,16225.39,United Kingdom,Domestic,1
15192,119,3,1044.32,United Kingdom,Domestic,2
15193,60,1,499.32,United Kingdom,Domestic,0
15194,2,15,7616.53,United Kingdom,Domestic,1
15195,2,1,3861.0,United Kingdom,Domestic,3
15197,10,3,1079.61,United Kingdom,Domestic,3
15198,91,2,193.64,United Kingdom,Domestic,0
15199,58,4,1268.7,United Kingdom,Domestic,2
15201,86,5,1236.54,United Kingdom,Domestic,2
15203,25,6,1827.8,United Kingdom,Domestic,2
15204,356,1,316.58,United Kingdom,Domestic,0
15205,84,2,653.24,United Kingdom,Domestic,0
15206,9,4,420.3,United Kingdom,Domestic,3
15208,0,5,870.12,United Kingdom,Domestic,1
15210,224,1,331.18,United Kingdom,Domestic,0
15211,59,2,894.4100000000001,United Kingdom,Domestic,2
15212,240,1,101.8,United Kingdom,Domestic,0
15213,318,2,328.35,United Kingdom,Domestic,0
15214,1,8,1661.44,United Kingdom,Domestic,1
15215,46,3,734.94,United Kingdom,Domestic,2
15216,87,1,96.6,United Kingdom,Domestic,0
15218,10,11,5756.89,United Kingdom,Domestic,1
15219,175,1,305.75,United Kingdom,Domestic,0
15220,51,6,1778.96,United Kingdom,Domestic,2
15221,365,1,403.25,United Kingdom,Domestic,0
15222,318,1,585.0,United Kingdom,Domestic,0
15223,225,2,755.75,United Kingdom,Domestic,0
15224,357,2,322.08,United Kingdom,Domestic,0
15225,233,1,409.4,United Kingdom,Domestic,0
15226,310,1,154.41,United Kingdom,Domestic,0
15227,36,5,1219.4,United Kingdom,Domestic,2
15228,65,4,3386.71,United Kingdom,Domestic,2
15230,238,2,429.6,United Kingdom,Domestic,0
15232,112,2,612.06,United Kingdom,Domestic,0
15234,276,1,197.0,United Kingdom,Domestic,0
15235,217,12,2247.51,United Kingdom,Domestic,2
15236,298,1,321.05,United Kingdom,Domestic,0
15237,1,4,1412.32,United Kingdom,Domestic,1
15238,28,3,1071.99,United Kingdom,Domestic,2
15239,9,2,780.59,United Kingdom,Domestic,3
15240,44,5,1706.57,United Kingdom,Domestic,2
15241,66,8,1756.44,United Kingdom,Domestic,2
15243,73,1,316.68,United Kingdom,Domestic,0
15244,64,2,631.57,United Kingdom,Domestic,2
15245,133,3,2515.84,United Kingdom,Domestic,2
15246,237,2,514.15,United Kingdom,Domestic,0
15247,121,1,356.0,United Kingdom,Domestic,0
15249,31,13,6688.46,United Kingdom,Domestic,1
15251,8,11,10484.99,United Kingdom,Domestic,1
15252,35,2,740.78,United Kingdom,Domestic,3
15253,15,5,918.2,United Kingdom,Domestic,2
15254,126,1,300.36,United Kingdom,Domestic,0
15255,66,1,890.85,United Kingdom,Domestic,0
15256,148,1,98.45,United Kingdom,Domestic,0
15257,282,1,317.15,United Kingdom,Domestic,0
15258,168,2,623.16,United Kingdom,Domestic,0
15260,99,7,1810.77,United Kingdom,Domestic,2
15261,134,1,254.82,United Kingdom,Domestic,0
15262,323,1,178.95000000000002,United Kingdom,Domestic,0
15263,106,1,156.51,United Kingdom,Domestic,0
15264,63,1,393.74,United Kingdom,Domestic,0
15265,150,2,1506.12,United Kingdom,Domestic,2
15266,337,1,119.3,United Kingdom,Domestic,0
15267,21,5,1717.36,United Kingdom,Domestic,2
15269,23,1,408.8,United Kingdom,Domestic,3
15270,15,7,2379.49,United Kingdom,Domestic,1
15271,6,15,2493.34,United Kingdom,Domestic,1
15272,56,2,721.94,United Kingdom,Domestic,2
15274,3,2,716.57,United Kingdom,Domestic,3
15275,37,1,615.14,United Kingdom,Domestic,3
15276,65,1,128.63,United Kingdom,Domestic,0
15277,46,1,255.9,United Kingdom,Domestic,0
15279,354,1,290.51,United Kingdom,Domestic,0
15280,171,1,113.12,United Kingdom,Domestic,0
15281,58,9,2332.15,United Kingdom,Domestic,2
15286,49,1,240.55,United Kingdom,Domestic,0
15287,21,2,486.69,United Kingdom,Domestic,3
15288,42,5,2306.52,United Kingdom,Domestic,2
15289,28,3,939.78,United Kingdom,Domestic,2
15290,4,18,7943.22,United Kingdom,Domestic,1
15291,25,15,4668.3,United Kingdom,Domestic,1
15292,200,1,178.39,United Kingdom,Domestic,0
15296,50,6,3672.86,United Kingdom,Domestic,2
15297,9,3,641.94,United Kingdom,Domestic,3
15298,1,12,4799.9,United Kingdom,Domestic,1
15299,66,7,4507.01,United Kingdom,Domestic,2
15300,63,1,496.44,United Kingdom,Domestic,0
15301,50,12,5049.95,United Kingdom,Domestic,1
15303,289,1,574.02,United Kingdom,Domestic,0
15304,60,8,694.4000000000001,United Kingdom,Domestic,2
15306,63,3,1174.35,United Kingdom,Domestic,2
15307,95,1,205.3,United Kingdom,Domestic,0
15308,273,1,310.47,United Kingdom,Domestic,0
15311,0,91,60632.75,United Kingdom,Domestic,1
15312,74,4,924.85,United Kingdom,Domestic,2
15313,109,1,52.0,United Kingdom,Domestic,0
15314,198,1,327.97,United Kingdom,Domestic,0
15315,63,2,570.5,United Kingdom,Domestic,0
15316,326,1,165.0,United Kingdom,Domestic,0
15318,3,1,312.62,United Kingdom,Domestic,3
15319,283,1,204.5,United Kingdom,Domestic,0
15320,43,1,267.13,United Kingdom,Domestic,0
15321,70,3,2748.31,United Kingdom,Domestic,2
15322,85,1,679.68,United Kingdom,Domestic,0
15325,103,1,161.74,United Kingdom,Domestic,0
15326,333,1,311.71,United Kingdom,Domestic,0
15327,52,1,208.75,United Kingdom,Domestic,0
15329,38,3,1049.7,United Kingdom,Domestic,2
15330,31,2,714.96,United Kingdom,Domestic,3
15333,207,1,1028.56,United Kingdom,Domestic,0
15334,156,3,350.82,United Kingdom,Domestic,0
15335,53,1,170.22,United Kingdom,Domestic,0
15339,65,2,574.07,United Kingdom,Domestic,0
15341,80,1,2020.52,United Kingdom,Domestic,2
15342,129,1,406.09,United Kingdom,Domestic,0
15343,86,1,364.5,United Kingdom,Domestic,0
15344,0,3,563.94,United Kingdom,Domestic,3
15345,45,1,393.54,United Kingdom,Domestic,0
15346,332,1,252.42,United Kingdom,Domestic,0
15347,365,1,201.6,United Kingdom,Domestic,0
15348,71,1,158.04,United Kingdom,Domestic,0
15349,157,2,463.91,United Kingdom,Domestic,0
15350,372,1,115.65,United Kingdom,Domestic,0
15351,11,7,1934.66,United Kingdom,Domestic,1
15353,254,2,770.12,United Kingdom,Domestic,0
15355,28,2,277.05,United Kingdom,Domestic,3
15356,30,10,2718.03,United Kingdom,Domestic,1
15358,4,22,8347.2,United Kingdom,Domestic,1
15360,39,1,427.93,United Kingdom,Domestic,3
15361,361,1,418.92,United Kingdom,Domestic,0
15363,372,1,326.0,United Kingdom,Domestic,0
15364,95,2,913.19,United Kingdom,Domestic,2
15365,25,7,2314.32,United Kingdom,Domestic,2
15366,74,2,602.51,United Kingdom,Domestic,0
15367,56,4,1877.59,United Kingdom,Domestic,2
15368,20,1,446.94000000000005,United Kingdom,Domestic,3
15370,40,7,2386.05,United Kingdom,Domestic,2
15372,136,1,2007.4,United Kingdom,Domestic,2
15373,7,12,2415.91,United Kingdom,Domestic,1
15374,128,1,168.0,United Kingdom,Domestic,0
15376,39,3,1221.56,United Kingdom,Domestic,2
15379,168,7,3703.29,United Kingdom,Domestic,2
15380,8,5,1690.2600000000002,United Kingdom,Domestic,2
15381,213,2,596.85,United Kingdom,Domestic,0
15382,14,6,5955.71,United Kingdom,Domestic,1
15384,169,2,642.41,United Kingdom,Domestic,0
15385,39,1,316.88,United Kingdom,Domestic,0
15386,185,1,394.14,United Kingdom,Domestic,0
15389,171,1,500.0,United Kingdom,Domestic,0
15392,4,4,1535.53,United Kingdom,Domestic,3
15393,15,2,231.86,United Kingdom,Domestic,3
15394,9,4,2183.54,United Kingdom,Domestic,2
15395,325,1,107.45,United Kingdom,Domestic,0
15396,112,1,288.18,United Kingdom,Domestic,0
15397,289,1,94.0,United Kingdom,Domestic,0
15398,15,2,1345.53,United Kingdom,Domestic,3
15399,0,3,815.77,United Kingdom,Domestic,3
15400,91,5,716.2,United Kingdom,Domestic,2
15402,148,2,626.77,United Kingdom,Domestic,0
15405,188,1,349.1,United Kingdom,Domestic,0
15406,30,2,510.71,United Kingdom,Domestic,3
15407,33,4,1046.74,United Kingdom,Domestic,2
15408,263,1,267.18,United Kingdom,Domestic,0
15410,83,8,3450.84,United Kingdom,Domestic,2
15411,25,4,1348.93,United Kingdom,Domestic,2
15412,170,1,190.53,United Kingdom,Domestic,0
15414,9,3,774.9000000000001,United Kingdom,Domestic,3
15415,312,1,559.61,United Kingdom,Domestic,0
15416,64,4,3984.32,United Kingdom,Domestic,2
15417,84,1,508.8,United Kingdom,Domestic,0
15419,24,1,135.86,United Kingdom,Domestic,3
15421,58,4,950.36,United Kingdom,Domestic,2
15422,322,2,97.7,United Kingdom,Domestic,0
15423,37,1,43.5,United Kingdom,Domestic,0
15424,253,2,383.34,United Kingdom,Domestic,0
15426,18,5,1404.07,United Kingdom,Domestic,2
15427,32,3,1430.54,United Kingdom,Domestic,2
15428,14,1,93.78,United Kingdom,Domestic,3
15429,26,2,397.35,United Kingdom,Domestic,3
15432,22,1,171.19,United Kingdom,Domestic,3
15433,213,2,533.3,United Kingdom,Domestic,0
15434,7,5,1041.48,United Kingdom,Domestic,3
15435,21,1,149.29,United Kingdom,Domestic,3
15436,11,3,1067.75,United Kingdom,Domestic,3
15437,261,1,200.16,United Kingdom,Domestic,0
15438,130,1,156.57999999999998,United Kingdom,Domestic,0
15440,54,3,383.68,United Kingdom,Domestic,2
15442,248,1,594.0,United Kingdom,Domestic,0
15443,1,7,3213.59,United Kingdom,Domestic,1
15444,8,2,1411.21,United Kingdom,Domestic,3
15445,263,1,113.5,United Kingdom,Domestic,0
15447,330,1,155.17,United Kingdom,Domestic,0
15448,312,1,494.64,United Kingdom,Domestic,0
15449,25,3,974.52,United Kingdom,Domestic,2
15450,29,1,429.84,United Kingdom,Domestic,3
15452,29,3,528.48,United Kingdom,Domestic,3
15453,1,7,1371.77,United Kingdom,Domestic,1
15454,361,1,179.1,United Kingdom,Domestic,0
15456,282,3,434.59,United Kingdom,Domestic,0
15457,261,1,237.07,United Kingdom,Domestic,0
15458,24,1,161.64,United Kingdom,Domestic,3
15460,353,1,214.26,United Kingdom,Domestic,0
15462,93,3,234.6,United Kingdom,Domestic,0
15463,28,1,126.14,United Kingdom,Domestic,3
15464,337,1,1044.65,United Kingdom,Domestic,0
15465,19,18,7354.62,United Kingdom,Domestic,1
15466,84,1,334.53,United Kingdom,Domestic,0
15467,8,3,524.88,United Kingdom,Domestic,3
15468,50,2,467.51,United Kingdom,Domestic,3
15469,49,2,538.55,United Kingdom,Domestic,3
15471,1,1,454.48,United Kingdom,Domestic,3
15472,112,1,371.56,United Kingdom,Domestic,0
15473,13,7,1771.2,United Kingdom,Domestic,1
15475,76,1,454.11,United Kingdom,Domestic,0
15478,39,2,1399.92,United Kingdom,Domestic,2
15482,15,12,10879.76,United Kingdom,Domestic,1
15483,160,4,225.26,United Kingdom,Domestic,0
15484,0,4,3590.41,United Kingdom,Domestic,1
15485,29,3,2564.5,United Kingdom,Domestic,2
15488,92,1,91.32,United Kingdom,Domestic,0
15489,22,3,1134.28,United Kingdom,Domestic,2
15491,94,6,3100.09,United Kingdom,Domestic,2
15492,27,2,659.4599999999999,United Kingdom,Domestic,3
15493,32,5,1953.41,United Kingdom,Domestic,2
15494,20,2,1280.58,United Kingdom,Domestic,3
15497,17,2,1262.2,United Kingdom,Domestic,3
15498,2,27,13316.4,United Kingdom,Domestic,1
15500,7,4,1131.56,United Kingdom,Domestic,3
15502,15,12,10384.93,United Kingdom,Domestic,1
15503,362,1,141.04,United Kingdom,Domestic,0
15504,80,1,52.83,United Kingdom,Domestic,0
15505,52,5,3610.96,United Kingdom,Domestic,2
15506,22,3,972.08,United Kingdom,Domestic,2
15507,171,1,475.86,United Kingdom,Domestic,0
15508,188,6,1000.27,United Kingdom,Domestic,2
15510,330,1,250.0,United Kingdom,Domestic,0
15511,11,5,900.53,United Kingdom,Domestic,2
15512,155,2,121.0,United Kingdom,Domestic,0
15513,32,19,14758.22,United Kingdom,Domestic,1
15514,11,11,4023.72,United Kingdom,Domestic,1
15516,44,3,62.43,United Kingdom,Domestic,0
15517,232,1,267.03,United Kingdom,Domestic,0
15518,63,8,1921.55,United Kingdom,Domestic,2
15520,1,1,343.5,United Kingdom,Domestic,3
15521,39,8,3000.2,United Kingdom,Domestic,2
15522,32,2,397.99,United Kingdom,Domestic,3
15523,83,1,412.0100000000001,United Kingdom,Domestic,0
15524,24,1,440.0,United Kingdom,Domestic,3
15525,1,3,734.37,United Kingdom,Domestic,3
15526,32,2,148.44,United Kingdom,Domestic,3
15527,18,8,2428.53,United Kingdom,Domestic,1
15528,253,1,229.33,United Kingdom,Domestic,0
15529,22,11,3962.6,United Kingdom,Domestic,1
15530,21,4,1497.31,United Kingdom,Domestic,2
15531,7,2,1972.39,United Kingdom,Domestic,3
15532,24,4,1564.73,United Kingdom,Domestic,2
15533,18,3,807.57,United Kingdom,Domestic,3
15535,172,4,502.9,United Kingdom,Domestic,2
15537,162,1,110.92,United Kingdom,Domestic,0
15539,6,1,538.46,United Kingdom,Domestic,3
15540,10,1,213.3,United Kingdom,Domestic,3
15541,113,1,85.13000000000001,United Kingdom,Domestic,0
15543,287,1,127.86,United Kingdom,Domestic,0
15544,8,9,3546.71,United Kingdom,Domestic,1
15545,53,2,288.97,United Kingdom,Domestic,0
15547,6,14,4910.6,United Kingdom,Domestic,1
15549,76,3,1681.46,United Kingdom,Domestic,2
15550,3,4,575.63,United Kingdom,Domestic,3
15551,36,1,436.06,United Kingdom,Domestic,3
15552,216,1,90.12,United Kingdom,Domestic,0
15553,59,1,428.93,United Kingdom,Domestic,0
15554,277,1,217.2,United Kingdom,Domestic,0
15555,11,16,4794.86,United Kingdom,Domestic,1
15556,23,1,279.77,United Kingdom,Domestic,3
15557,28,1,468.91,United Kingdom,Domestic,3
15561,11,4,800.59,United Kingdom,Domestic,3
15562,351,1,134.55,United Kingdom,Domestic,0
15563,21,4,1400.44,United Kingdom,Domestic,2
15565,49,2,173.16,United Kingdom,Domestic,0
15567,18,1,186.01,United Kingdom,Domestic,3
15568,2,3,758.29,United Kingdom,Domestic,3
15569,103,5,1375.71,United Kingdom,Domestic,2
15570,6,12,4148.82,United Kingdom,Domestic,1
15571,11,4,650.4300000000001,United Kingdom,Domestic,3
15572,4,7,2533.42,United Kingdom,Domestic,1
15573,31,2,591.1899999999999,United Kingdom,Domestic,3
15574,177,4,675.64,United Kingdom,Domestic,2
15576,37,1,921.37,United Kingdom,Domestic,3
15577,150,3,258.88,United Kingdom,Domestic,0
15578,161,1,127.1,United Kingdom,Domestic,0
15579,68,2,327.6,United Kingdom,Domestic,0
15581,120,13,3675.77,United Kingdom,Domestic,2
15582,24,3,682.9100000000001,United Kingdom,Domestic,3
15584,23,4,720.86,United Kingdom,Domestic,2
15585,176,1,455.3,United Kingdom,Domestic,0
15587,49,4,913.68,United Kingdom,Domestic,2
15589,255,3,478.53,United Kingdom,Domestic,0
15592,46,1,388.58,United Kingdom,Domestic,0
15593,70,1,199.8,United Kingdom,Domestic,0
15594,15,5,1771.78,United Kingdom,Domestic,2
15596,100,5,1406.59,United Kingdom,Domestic,2
15597,34,1,324.57,United Kingdom,Domestic,3
15598,52,1,240.68,United Kingdom,Domestic,0
15599,26,2,761.74,United Kingdom,Domestic,3
15601,10,14,6776.56,United Kingdom,Domestic,1
15602,7,9,1297.87,United Kingdom,Domestic,1
15603,78,1,48.48,United Kingdom,Domestic,0
15604,51,1,216.39,United Kingdom,Domestic,0
15605,35,5,1198.23,United Kingdom,Domestic,2
15606,60,9,2920.16,United Kingdom,Domestic,2
15607,336,1,104.76,United Kingdom,Domestic,0
15608,27,4,1093.68,United Kingdom,Domestic,2
15609,183,1,298.48,United Kingdom,Domestic,0
15610,51,1,112.46,United Kingdom,Domestic,0
15611,9,13,1591.45,United Kingdom,Domestic,1
15612,35,2,195.15,United Kingdom,Domestic,3
15615,9,23,10399.74,United Kingdom,Domestic,1
15618,32,4,776.851,United Kingdom,Domestic,2
15619,10,1,336.40000000000003,United Kingdom,Domestic,3
15620,56,3,1553.18,United Kingdom,Domestic,2
15621,3,4,1293.03,United Kingdom,Domestic,3
15622,42,9,3709.56,United Kingdom,Domestic,2
15623,140,1,301.03,United Kingdom,Domestic,0
15624,116,4,588.13,United Kingdom,Domestic,2
15625,103,4,1534.26,United Kingdom,Domestic,2
15626,74,2,675.8,United Kingdom,Domestic,2
15628,4,9,2870.24,United Kingdom,Domestic,1
15630,44,2,1186.35,United Kingdom,Domestic,2
15632,15,8,3285.31,United Kingdom,Domestic,1
15634,16,1,243.55,United Kingdom,Domestic,3
15636,89,2,724.76,United Kingdom,Domestic,2
15637,52,1,223.36,United Kingdom,Domestic,0
15639,133,1,425.32,United Kingdom,Domestic,0
15640,3,15,12416.11,United Kingdom,Domestic,1
15641,104,4,1887.2,United Kingdom,Domestic,2
15643,191,3,664.0,United Kingdom,Domestic,2
15644,165,4,803.54,United Kingdom,Domestic,2
15645,18,1,612.01,United Kingdom,Domestic,3
15646,157,3,447.64,United Kingdom,Domestic,0
15648,203,2,639.5,United Kingdom,Domestic,0
15649,335,2,816.0,United Kingdom,Domestic,0
15651,36,3,646.3,United Kingdom,Domestic,2
15652,90,1,337.74,United Kingdom,Domestic,0
15653,92,2,877.4399999999999,United Kingdom,Domestic,2
15654,8,2,922.53,United Kingdom,Domestic,3
15655,242,1,560.67,United Kingdom,Domestic,0
15656,44,4,748.5,United Kingdom,Domestic,2
15657,22,1,30.0,United Kingdom,Domestic,0
15658,189,5,1024.1,United Kingdom,Domestic,2
15659,43,1,306.45,United Kingdom,Domestic,0
15660,24,9,1600.86,United Kingdom,Domestic,2
15661,316,2,309.8,United Kingdom,Domestic,0
15663,105,1,138.14,United Kingdom,Domestic,0
15664,50,1,386.43,United Kingdom,Domestic,0
15665,167,2,2222.21,United Kingdom,Domestic,2
15667,39,1,301.32,United Kingdom,Domestic,0
15668,217,1,76.32000000000001,United Kingdom,Domestic,0
15669,39,4,684.34,United Kingdom,Domestic,2
15670,296,1,173.05,United Kingdom,Domestic,0
15671,18,7,2657.13,United Kingdom,Domestic,1
15673,87,4,2726.23,United Kingdom,Domestic,2
15674,72,5,2446.6,United Kingdom,Domestic,2
15675,80,3,323.69,United Kingdom,Domestic,0
15676,18,3,3435.76,United Kingdom,Domestic,2
15677,48,1,657.23,United Kingdom,Domestic,0
15678,52,1,352.7,United Kingdom,Domestic,0
15679,23,4,781.28,United Kingdom,Domestic,2
15680,8,3,1333.68,United Kingdom,Domestic,3
15681,24,5,1426.16,United Kingdom,Domestic,2
15683,116,1,193.75,United Kingdom,Domestic,0
15687,8,9,2993.1,United Kingdom,Domestic,1
15689,119,2,254.1,United Kingdom,Domestic,0
15690,3,2,239.76,United Kingdom,Domestic,3
15691,251,1,136.8,United Kingdom,Domestic,0
15692,27,1,191.04,United Kingdom,Domestic,3
15694,0,14,6479.4,United Kingdom,Domestic,1
15695,266,2,409.98,United Kingdom,Domestic,0
15696,32,8,2711.11,United Kingdom,Domestic,2
15699,17,1,309.65,United Kingdom,Domestic,3
15700,171,2,696.68,United Kingdom,Domestic,0
15701,1,4,1529.0,United Kingdom,Domestic,1
15703,264,1,211.5,United Kingdom,Domestic,0
15704,139,4,2293.62,United Kingdom,Domestic,2
15705,200,1,143.1,United Kingdom,Domestic,0
15706,63,4,1060.56,United Kingdom,Domestic,2
15707,34,4,916.98,United Kingdom,Domestic,2
15708,40,7,3235.25,United Kingdom,Domestic,2
15709,283,1,133.25,United Kingdom,Domestic,0
15712,8,5,1072.36,United Kingdom,Domestic,2
15713,142,2,356.7,United Kingdom,Domestic,0
15714,11,2,330.03000000000003,United Kingdom,Domestic,3
15716,145,4,1101.11,United Kingdom,Domestic,2
15717,233,1,150.3,United Kingdom,Domestic,0
15719,32,13,5030.07,United Kingdom,Domestic,1
15720,23,1,598.73,United Kingdom,Domestic,3
15721,11,1,471.4,United Kingdom,Domestic,3
15722,35,5,2211.21,United Kingdom,Domestic,2
15723,364,1,190.7,United Kingdom,Domestic,0
15724,200,2,218.25,United Kingdom,Domestic,0
15725,14,1,415.25,United Kingdom,Domestic,3
15727,16,7,5159.06,United Kingdom,Domestic,1
15729,212,1,85.0,United Kingdom,Domestic,0
15730,65,3,1120.88,United Kingdom,Domestic,2
15732,211,2,294.12,United Kingdom,Domestic,0
15733,282,1,162.3,United Kingdom,Domestic,0
15734,114,2,1339.45,United Kingdom,Domestic,2
15737,14,8,1188.12,United Kingdom,Domestic,2
15738,18,16,4812.42,United Kingdom,Domestic,1
15739,65,1,449.12,United Kingdom,Domestic,0
15740,48,1,154.88,United Kingdom,Domestic,0
15743,15,4,775.96,United Kingdom,Domestic,3
15744,77,1,34.8,United Kingdom,Domestic,0
15745,18,4,1094.59,United Kingdom,Domestic,2
15746,133,1,196.88,United Kingdom,Domestic,0
15747,12,3,946.64,United Kingdom,Domestic,3
15748,39,1,144.36,United Kingdom,Domestic,0
15749,234,3,44534.3,United Kingdom,Domestic,2
15750,2,8,2463.05,United Kingdom,Domestic,1
15752,39,7,2626.6,United Kingdom,Domestic,2
15753,304,1,79.2,United Kingdom,Domestic,0
15754,50,3,458.57,United Kingdom,Domestic,2
15755,9,6,2364.25,United Kingdom,Domestic,1
15756,60,4,528.01,United Kingdom,Domestic,2
15757,65,2,714.42,United Kingdom,Domestic,2
15758,24,1,205.25,United Kingdom,Domestic,3
15759,217,3,253.04,United Kingdom,Domestic,0
15762,64,2,583.75,United Kingdom,Domestic,0
15763,31,2,1086.92,United Kingdom,Domestic,2
15764,87,6,3279.97,United Kingdom,Domestic,2
15766,63,1,315.06,United Kingdom,Domestic,0
15768,115,3,621.8299999999999,United Kingdom,Domestic,2
15769,6,26,56252.72,United Kingdom,Domestic,1
15773,5,1,635.6800000000001,United Kingdom,Domestic,3
15774,68,1,270.8,United Kingdom,Domestic,0
15775,244,1,104.9,United Kingdom,Domestic,0
15776,132,1,241.62,United Kingdom,Domestic,0
15777,240,4,1047.11,United Kingdom,Domestic,2
15780,183,3,475.28,United Kingdom,Domestic,0
15781,24,3,345.46,United Kingdom,Domestic,3
15782,9,3,2614.74,United Kingdom,Domestic,2
15783,10,1,246.3,United Kingdom,Domestic,3
15785,32,5,2328.9700000000003,United Kingdom,Domestic,2
15786,45,3,4919.0,United Kingdom,Domestic,2
15787,25,3,933.26,United Kingdom,Domestic,2
15789,357,1,351.3,United Kingdom,Domestic,0
15790,9,1,218.75,United Kingdom,Domestic,3
15791,43,2,1612.69,United Kingdom,Domestic,2
15793,14,3,965.61,United Kingdom,Domestic,3
15795,149,1,610.01,United Kingdom,Domestic,0
15796,0,8,2708.61,United Kingdom,Domestic,1
15797,112,4,2207.4,United Kingdom,Domestic,2
15799,75,3,884.14,United Kingdom,Domestic,2
15800,106,2,696.89,United Kingdom,Domestic,0
15801,45,3,1063.95,United Kingdom,Domestic,2
15802,142,1,451.42,United Kingdom,Domestic,0
15803,50,1,415.8200000000001,United Kingdom,Domestic,0
15804,0,13,4206.39,United Kingdom,Domestic,1
15805,22,17,5488.18,United Kingdom,Domestic,1
15806,45,3,784.58,United Kingdom,Domestic,2
15807,49,3,903.9,United Kingdom,Domestic,2
15808,305,4,3651.27,United Kingdom,Domestic,2
15809,35,5,515.77,United Kingdom,Domestic,2
15810,78,4,1391.98,United Kingdom,Domestic,2
15811,21,6,2218.62,United Kingdom,Domestic,2
15812,106,5,1801.14,United Kingdom,Domestic,2
15813,207,2,1303.91,United Kingdom,Domestic,2
15814,16,4,1945.33,United Kingdom,Domestic,2
15815,63,5,2100.6,United Kingdom,Domestic,2
15819,48,4,1905.45,United Kingdom,Domestic,2
15820,319,1,206.98,United Kingdom,Domestic,0
15821,43,2,570.96,United Kingdom,Domestic,3
15822,2,2,885.47,United Kingdom,Domestic,3
15823,371,1,15.0,United Kingdom,Domestic,0
15825,171,1,532.94,United Kingdom,Domestic,0
15826,55,3,1654.31,United Kingdom,Domestic,2
15827,72,14,1836.09,United Kingdom,Domestic,2
15829,98,2,636.14,United Kingdom,Domestic,0
15830,37,1,576.0,United Kingdom,Domestic,3
15831,57,3,794.64,United Kingdom,Domestic,2
15832,253,1,836.79,United Kingdom,Domestic,0
15834,69,4,2225.15,United Kingdom,Domestic,2
15835,43,4,954.09,United Kingdom,Domestic,2
15836,49,1,137.37,United Kingdom,Domestic,0
15837,64,1,391.98,United Kingdom,Domestic,0
15838,10,19,33643.08,United Kingdom,Domestic,1
15839,32,3,1048.49,United Kingdom,Domestic,2
15840,58,2,355.56,United Kingdom,Domestic,0
15841,72,4,1224.06,United Kingdom,Domestic,2
15843,303,1,118.95000000000002,United Kingdom,Domestic,0
15844,45,1,130.73999999999998,United Kingdom,Domestic,0
15845,17,8,3711.77,United Kingdom,Domestic,1
15847,37,2,389.27,United Kingdom,Domestic,3
15850,18,2,234.88,United Kingdom,Domestic,3
15852,186,2,160.71,United Kingdom,Domestic,0
15853,51,1,110.8,United Kingdom,Domestic,0
15854,3,12,2969.12,United Kingdom,Domestic,1
15855,136,5,712.24,United Kingdom,Domestic,2
15856,3,27,16143.64,United Kingdom,Domestic,1
15857,18,1,297.0,United Kingdom,Domestic,3
15858,15,5,1427.57,United Kingdom,Domestic,2
15860,40,8,965.16,United Kingdom,Domestic,2
15861,11,8,3146.92,United Kingdom,Domestic,1
15862,7,4,832.88,United Kingdom,Domestic,3
15863,25,2,68.84,United Kingdom,Domestic,3
15864,21,6,1936.32,United Kingdom,Domestic,2
