,CustomerID,Recency,Frequency,Monetary,Country,Customer_Region,Cluster
3422,17011,29,1,270.9,United Kingdom,Domestic,0
3423,17014,7,3,583.4300000000001,United Kingdom,Domestic,0
3424,17015,28,3,1838.61,United Kingdom,Domestic,1
3425,17017,2,20,8694.26,United Kingdom,Domestic,2
3426,17018,40,2,920.1,United Kingdom,Domestic,1
3427,17019,10,4,1258.08,United Kingdom,Domestic,1
3428,17022,30,1,71.0,United Kingdom,Domestic,3
3429,17024,44,3,95.85,United Kingdom,Domestic,3
3430,17025,60,3,357.77,United Kingdom,Domestic,3
3431,17026,184,2,154.82999999999998,United Kingdom,Domestic,3
3432,17027,78,6,877.5600000000001,United Kingdom,Domestic,1
3433,17029,110,2,716.0,United Kingdom,Domestic,3
3434,17030,63,1,146.87,United Kingdom,Domestic,3
3435,17031,11,2,380.35,United Kingdom,Domestic,0
3436,17033,85,3,1030.14,United Kingdom,Domestic,1
3437,17034,15,3,745.52,United Kingdom,Domestic,0
3438,17035,245,2,433.53,United Kingdom,Domestic,3
3439,17037,87,1,1267.32,United Kingdom,Domestic,3
3440,17038,29,1,112.4,United Kingdom,Domestic,3
3441,17040,137,1,449.73,United Kingdom,Domestic,3
3442,17041,26,3,1071.49,United Kingdom,Domestic,1
3443,17042,2,5,1036.58,United Kingdom,Domestic,2
3444,17043,31,4,1735.18,United Kingdom,Domestic,1
3445,17044,24,1,948.48,United Kingdom,Domestic,0
3446,17045,112,3,339.44,United Kingdom,Domestic,3
3447,17046,156,1,642.02,United Kingdom,Domestic,3
3448,17047,84,3,1100.9,United Kingdom,Domestic,1
3449,17048,117,3,925.35,United Kingdom,Domestic,1
3450,17049,2,9,5655.03,United Kingdom,Domestic,2
3451,17050,95,6,3185.64,United Kingdom,Domestic,1
3452,17051,193,1,240.89,United Kingdom,Domestic,3
3453,17052,27,1,399.09,United Kingdom,Domestic,0
3454,17053,130,1,498.48,United Kingdom,Domestic,3
3455,17054,27,5,1356.33,United Kingdom,Domestic,1
3456,17058,81,3,1179.89,United Kingdom,Domestic,1
3457,17059,29,5,3080.39,United Kingdom,Domestic,1
3458,17060,265,1,234.24,United Kingdom,Domestic,3
3459,17061,73,11,5232.2300000000005,United Kingdom,Domestic,2
3460,17062,313,4,533.33,United Kingdom,Domestic,3
3461,17063,20,7,1461.14,United Kingdom,Domestic,1
3462,17064,58,3,855.45,United Kingdom,Domestic,1
3463,17068,11,21,4552.14,United Kingdom,Domestic,2
3464,17069,27,9,2709.7000000000003,United Kingdom,Domestic,2
3465,17070,113,1,304.24,United Kingdom,Domestic,3
3466,17071,27,9,2429.03,United Kingdom,Domestic,2
3467,17073,17,4,1446.09,United Kingdom,Domestic,1
3468,17075,17,4,834.12,United Kingdom,Domestic,1
3469,17076,35,3,841.0799999999999,United Kingdom,Domestic,1
3470,17078,35,2,378.2,United Kingdom,Domestic,0
3471,17079,77,1,118.8,United Kingdom,Domestic,3
3472,17080,21,2,287.62,United Kingdom,Domestic,0
3473,17081,24,2,288.91,United Kingdom,Domestic,0
3474,17082,32,2,2003.85,United Kingdom,Domestic,1
3475,17083,108,3,1405.78,United Kingdom,Domestic,1
3476,17084,34,2,2747.99,United Kingdom,Domestic,1
3477,17085,122,5,1562.4,United Kingdom,Domestic,1
3478,17086,6,6,2050.08,United Kingdom,Domestic,2
3479,17088,27,4,1991.01,United Kingdom,Domestic,1
3480,17090,3,7,1974.65,United Kingdom,Domestic,2
3481,17091,2,9,3827.76,United Kingdom,Domestic,2
3482,17092,49,4,1774.03,United Kingdom,Domestic,1
3483,17094,321,1,302.0,United Kingdom,Domestic,3
3484,17095,22,3,1324.16,United Kingdom,Domestic,1
3485,17096,14,4,1022.13,United Kingdom,Domestic,1
3486,17097,1,8,954.42,Spain,International,2
3487,17100,17,2,971.74,United Kingdom,Domestic,0
3488,17101,9,4,1621.73,United Kingdom,Domestic,1
3489,17102,261,1,25.5,United Kingdom,Domestic,3
3490,17105,158,2,665.78,United Kingdom,Domestic,3
3491,17107,32,6,10797.48,United Kingdom,Domestic,2
3492,17109,28,6,881.29,United Kingdom,Domestic,1
3493,17110,164,1,163.29999999999998,United Kingdom,Domestic,3
3494,17111,46,1,231.61,United Kingdom,Domestic,3
3495,17114,5,8,801.12,United Kingdom,Domestic,2
3496,17115,7,3,837.5,United Kingdom,Domestic,0
3497,17117,287,1,116.2,United Kingdom,Domestic,3
3498,17118,317,1,157.02,United Kingdom,Domestic,3
3499,17119,2,2,606.91,United Kingdom,Domestic,0
3500,17120,232,1,307.46,United Kingdom,Domestic,3
3501,17122,118,1,138.32,United Kingdom,Domestic,3
3502,17123,161,1,345.29999999999995,United Kingdom,Domestic,3
3503,17124,184,1,294.24,United Kingdom,Domestic,3
3504,17125,49,1,230.5,United Kingdom,Domestic,3
3505,17126,151,5,989.45,United Kingdom,Domestic,1
3506,17128,334,1,157.09,United Kingdom,Domestic,3
3507,17131,4,5,2463.17,United Kingdom,Domestic,2
3508,17133,15,7,4892.240000000001,United Kingdom,Domestic,2
3509,17134,106,2,413.2,United Kingdom,Domestic,3
3510,17135,15,7,1139.73,United Kingdom,Domestic,1
3511,17138,275,1,380.5,United Kingdom,Domestic,3
3512,17139,15,12,10650.77,United Kingdom,Domestic,2
3513,17140,246,1,454.12,United Kingdom,Domestic,3
3514,17142,238,1,579.0,United Kingdom,Domestic,3
3515,17144,0,2,984.57,United Kingdom,Domestic,0
3516,17146,105,3,749.78,United Kingdom,Domestic,1
3517,17147,22,4,1714.59,United Kingdom,Domestic,1
3518,17148,51,1,124.88,United Kingdom,Domestic,3
3519,17152,194,3,1689.5,United Kingdom,Domestic,1
3520,17153,23,1,213.78,United Kingdom,Domestic,0
3521,17154,74,1,329.34,United Kingdom,Domestic,3
3522,17155,17,2,251.7,United Kingdom,Domestic,0
3523,17157,7,2,319.0,United Kingdom,Domestic,0
3524,17158,31,3,1266.97,United Kingdom,Domestic,1
3525,17159,21,3,1538.88,United Kingdom,Domestic,1
3526,17160,30,6,3518.03,United Kingdom,Domestic,1
3527,17162,28,10,1715.46,United Kingdom,Domestic,2
3528,17163,21,2,293.1,United Kingdom,Domestic,0
3529,17164,32,7,2467.35,United Kingdom,Domestic,1
3530,17165,283,1,158.68,United Kingdom,Domestic,3
3531,17166,38,2,206.34,United Kingdom,Domestic,0
3532,17169,57,2,835.78,United Kingdom,Domestic,1
3533,17171,288,1,224.91,United Kingdom,Domestic,3
3534,17172,78,1,317.76,United Kingdom,Domestic,3
3535,17173,4,8,3766.6,United Kingdom,Domestic,2
3536,17174,217,1,59.9,United Kingdom,Domestic,3
3537,17175,43,4,1443.69,United Kingdom,Domestic,1
3538,17176,201,1,306.13,United Kingdom,Domestic,3
3539,17179,177,3,711.79,United Kingdom,Domestic,1
3540,17180,55,4,783.97,United Kingdom,Domestic,1
3541,17181,56,2,239.92,United Kingdom,Domestic,3
3542,17183,7,6,3347.31,United Kingdom,Domestic,2
3543,17186,46,2,144.0,United Kingdom,Domestic,3
3544,17187,226,1,203.95,United Kingdom,Domestic,3
3545,17188,10,7,2474.23,United Kingdom,Domestic,2
3546,17189,105,2,383.75,United Kingdom,Domestic,3
3547,17190,58,2,444.74,United Kingdom,Domestic,3
3548,17191,27,7,2093.68,United Kingdom,Domestic,1
3549,17193,35,7,1699.3000000000002,United Kingdom,Domestic,1
3550,17194,273,2,262.62,United Kingdom,Domestic,3
3551,17197,29,1,1013.01,United Kingdom,Domestic,0
3552,17198,23,3,692.22,United Kingdom,Domestic,0
3553,17201,53,1,289.78,United Kingdom,Domestic,3
3554,17203,35,6,3560.08,United Kingdom,Domestic,1
3555,17204,174,4,1564.56,United Kingdom,Domestic,1
3556,17205,53,1,384.08,United Kingdom,Domestic,3
3557,17206,52,1,204.24,United Kingdom,Domestic,3
3558,17211,26,8,2317.2200000000003,United Kingdom,Domestic,1
3559,17212,252,1,226.85,United Kingdom,Domestic,3
3560,17213,39,7,2781.23,United Kingdom,Domestic,1
3561,17214,59,6,1059.12,United Kingdom,Domestic,1
3562,17217,233,1,113.5,United Kingdom,Domestic,3
3563,17218,3,10,1951.97,United Kingdom,Domestic,2
3564,17219,31,1,114.23,United Kingdom,Domestic,3
3565,17220,23,14,3187.55,United Kingdom,Domestic,2
3566,17221,6,2,334.48,United Kingdom,Domestic,0
3567,17222,64,1,328.65,United Kingdom,Domestic,3
3568,17223,309,2,416.89,United Kingdom,Domestic,3
3569,17226,308,1,393.49,United Kingdom,Domestic,3
3570,17227,18,6,939.32,United Kingdom,Domestic,1
3571,17228,15,8,1906.09,United Kingdom,Domestic,2
3572,17229,95,2,318.76,United Kingdom,Domestic,3
3573,17230,263,8,3638.41,United Kingdom,Domestic,1
3574,17231,11,10,3124.72,United Kingdom,Domestic,2
3575,17232,2,2,417.77,United Kingdom,Domestic,0
3576,17233,34,1,190.88,United Kingdom,Domestic,3
3577,17234,182,1,149.89,United Kingdom,Domestic,3
3578,17235,24,2,550.06,United Kingdom,Domestic,0
3579,17236,12,6,916.13,United Kingdom,Domestic,1
3580,17237,10,2,314.69,United Kingdom,Domestic,0
3581,17238,2,17,3719.1,United Kingdom,Domestic,2
3582,17239,312,1,382.5,United Kingdom,Domestic,3
3583,17242,107,2,1135.04,United Kingdom,Domestic,1
3584,17243,0,26,8540.05,United Kingdom,Domestic,2
3585,17244,52,1,954.9,United Kingdom,Domestic,3
3586,17245,204,1,171.45,United Kingdom,Domestic,3
3587,17247,14,1,280.09000000000003,United Kingdom,Domestic,0
3588,17248,119,1,318.65,United Kingdom,Domestic,3
3589,17250,3,2,381.97,United Kingdom,Domestic,0
3590,17251,362,1,269.83,United Kingdom,Domestic,3
3591,17252,116,2,348.91,United Kingdom,Domestic,3
3592,17253,17,1,178.26,United Kingdom,Domestic,0
3593,17254,4,2,271.19,United Kingdom,Domestic,0
3594,17255,40,2,291.48,United Kingdom,Domestic,0
3595,17256,106,2,240.0,United Kingdom,Domestic,3
3596,17259,147,2,581.23,United Kingdom,Domestic,3
3597,17262,51,5,1253.36,United Kingdom,Domestic,1
3598,17263,207,1,63.440000000000005,United Kingdom,Domestic,3
3599,17265,138,2,550.01,United Kingdom,Domestic,3
3600,17266,1,3,296.58,United Kingdom,Domestic,0
3601,17267,126,2,317.2,United Kingdom,Domestic,3
3602,17268,107,4,763.64,United Kingdom,Domestic,1
3603,17272,41,4,2148.63,United Kingdom,Domestic,1
3604,17274,34,1,107.82,United Kingdom,Domestic,3
3605,17277,227,2,1065.35,United Kingdom,Domestic,3
3606,17278,240,1,246.04,United Kingdom,Domestic,3
3607,17279,57,1,187.83,United Kingdom,Domestic,3
3608,17282,129,3,1685.46,United Kingdom,Domestic,1
3609,17284,59,6,1647.48,United Kingdom,Domestic,1
3610,17286,21,1,151.37,United Kingdom,Domestic,0
3611,17287,25,7,1049.06,United Kingdom,Domestic,1
3612,17288,8,7,1417.63,United Kingdom,Domestic,2
3613,17289,31,3,931.02,United Kingdom,Domestic,1
3614,17290,3,2,513.01,United Kingdom,Domestic,0
3615,17291,307,1,550.8000000000001,United Kingdom,Domestic,3
3616,17293,7,9,1854.06,United Kingdom,Domestic,2
3617,17295,28,3,547.0,United Kingdom,Domestic,0
3618,17297,16,1,128.18,United Kingdom,Domestic,0
3619,17298,100,2,498.42,United Kingdom,Domestic,3
3620,17299,11,4,656.61,United Kingdom,Domestic,0
3621,17301,20,1,163.24,United Kingdom,Domestic,0
3622,17302,14,5,1135.63,United Kingdom,Domestic,1
3623,17303,360,1,250.04,United Kingdom,Domestic,3
3624,17306,10,19,8631.31,United Kingdom,Domestic,2
3625,17309,94,1,82.75,United Kingdom,Domestic,3
3626,17311,77,2,1384.85,United Kingdom,Domestic,1
3627,17312,138,3,644.3,United Kingdom,Domestic,1
3628,17313,30,1,2328.84,United Kingdom,Domestic,1
3629,17314,24,8,2527.92,United Kingdom,Domestic,2
3630,17315,1,38,6281.23,United Kingdom,Domestic,2
3631,17317,45,3,2600.34,United Kingdom,Domestic,1
3632,17320,99,3,1200.62,United Kingdom,Domestic,1
3633,17321,7,2,657.16,United Kingdom,Domestic,0
3634,17323,14,7,906.52,United Kingdom,Domestic,1
3635,17324,17,4,986.48,United Kingdom,Domestic,1
3636,17325,279,1,96.8,United Kingdom,Domestic,3
3637,17329,13,2,523.11,United Kingdom,Domestic,0
3638,17330,22,2,363.9,United Kingdom,Domestic,0
3639,17331,123,1,175.2,United Kingdom,Domestic,3
3640,17333,85,1,494.25,United Kingdom,Domestic,3
3641,17334,301,2,307.02,United Kingdom,Domestic,3
3642,17337,150,4,1981.06,United Kingdom,Domestic,1
3643,17338,16,8,6493.54,United Kingdom,Domestic,2
3644,17339,93,2,243.36,United Kingdom,Domestic,3
3645,17340,29,11,12353.29,United Kingdom,Domestic,2
3646,17341,156,3,682.29,United Kingdom,Domestic,1
3647,17343,354,1,193.64,United Kingdom,Domestic,3
3648,17344,45,1,157.62,United Kingdom,Domestic,3
3649,17345,14,4,519.6899999999999,United Kingdom,Domestic,0
3650,17346,3,15,2622.88,United Kingdom,Domestic,2
3651,17347,85,1,228.96,United Kingdom,Domestic,3
3652,17348,14,5,1156.6,United Kingdom,Domestic,1
3653,17349,178,1,98.25,United Kingdom,Domestic,3
3654,17350,7,4,1281.32,United Kingdom,Domestic,0
3655,17351,35,3,587.15,United Kingdom,Domestic,1
3656,17353,128,2,1740.0,United Kingdom,Domestic,1
3657,17354,50,1,1393.06,United Kingdom,Domestic,1
3658,17356,311,1,178.22,United Kingdom,Domestic,3
3659,17357,23,2,384.39,United Kingdom,Domestic,0
3660,17358,302,2,360.81,United Kingdom,Domestic,3
3661,17359,10,1,127.86,United Kingdom,Domestic,0
3662,17360,16,3,568.24,United Kingdom,Domestic,0
3663,17361,48,3,488.2,United Kingdom,Domestic,1
3664,17362,238,2,312.23,United Kingdom,Domestic,3
3665,17364,0,11,4462.68,United Kingdom,Domestic,2
3666,17365,12,8,4767.36,United Kingdom,Domestic,2
3667,17367,237,1,167.55,United Kingdom,Domestic,3
3668,17368,22,8,1878.87,United Kingdom,Domestic,1
3669,17370,72,4,446.18,United Kingdom,Domestic,1
3670,17371,16,3,418.4,United Kingdom,Domestic,0
3671,17372,40,8,1337.18,United Kingdom,Domestic,1
3672,17373,39,4,646.92,United Kingdom,Domestic,1
3673,17374,218,2,495.77,United Kingdom,Domestic,3
3674,17375,198,3,400.1,United Kingdom,Domestic,3
3675,17376,70,2,203.2,United Kingdom,Domestic,3
3676,17377,23,20,4058.32,United Kingdom,Domestic,2
3677,17379,10,1,389.72,United Kingdom,Domestic,0
3678,17381,8,29,20275.61,United Kingdom,Domestic,2
3679,17382,64,1,65.4,United Kingdom,Domestic,3
3680,17383,3,1,193.39,United Kingdom,Domestic,0
3681,17384,18,2,336.4,United Kingdom,Domestic,0
3682,17385,14,1,256.11,United Kingdom,Domestic,0
3683,17386,7,6,2686.42,United Kingdom,Domestic,2
3684,17387,19,2,746.81,United Kingdom,Domestic,0
3685,17388,77,4,1259.56,United Kingdom,Domestic,1
3686,17389,0,34,31833.68,United Kingdom,Domestic,2
3687,17391,163,2,508.8,United Kingdom,Domestic,3
3688,17392,306,2,417.27,United Kingdom,Domestic,3
3689,17394,218,1,203.87,United Kingdom,Domestic,3
3690,17396,38,8,7330.8,United Kingdom,Domestic,2
3691,17397,21,2,681.41,United Kingdom,Domestic,0
3692,17398,114,3,653.38,United Kingdom,Domestic,1
3693,17400,125,5,2097.84,United Kingdom,Domestic,1
3694,17402,4,13,2633.85,United Kingdom,Domestic,2
3695,17403,35,1,263.92,United Kingdom,Domestic,0
3696,17404,3,15,31906.82,Sweden,International,2
3697,17405,0,3,1031.41,United Kingdom,Domestic,0
3698,17406,332,3,2184.42,United Kingdom,Domestic,1
3699,17408,162,1,32.65,United Kingdom,Domestic,3
3700,17409,184,2,771.85,United Kingdom,Domestic,3
3701,17410,15,5,1214.72,United Kingdom,Domestic,1
3702,17411,11,3,778.94,United Kingdom,Domestic,0
3703,17412,2,7,1258.06,United Kingdom,Domestic,2
3704,17414,43,2,778.0,United Kingdom,Domestic,1
3705,17415,79,1,507.84,United Kingdom,Domestic,3
3706,17416,29,7,6893.42,United Kingdom,Domestic,2
3707,17418,41,2,463.46,United Kingdom,Domestic,0
3708,17419,10,12,4226.57,United Kingdom,Domestic,2
3709,17420,49,3,598.83,United Kingdom,Domestic,1
3710,17422,15,6,1979.37,United Kingdom,Domestic,1
3711,17423,45,2,698.41,United Kingdom,Domestic,1
3712,17425,18,2,759.17,United Kingdom,Domestic,0
3713,17426,7,6,5037.26,United Kingdom,Domestic,2
3714,17427,71,1,100.8,United Kingdom,Domestic,3
3715,17428,0,28,17256.85,United Kingdom,Domestic,2
3716,17429,127,3,524.9200000000001,United Kingdom,Domestic,3
3717,17430,32,2,265.76,United Kingdom,Domestic,0
3718,17431,312,1,403.3,United Kingdom,Domestic,3
3719,17432,17,2,365.76,United Kingdom,Domestic,0
3720,17433,87,1,303.16,United Kingdom,Domestic,3
3721,17434,1,7,2373.82,United Kingdom,Domestic,2
3722,17436,1,2,216.3,United Kingdom,Domestic,0
3723,17438,253,1,388.4500000000001,United Kingdom,Domestic,3
3724,17440,156,3,186.42,United Kingdom,Domestic,3
3725,17442,36,6,2248.56,United Kingdom,Domestic,1
3726,17443,219,1,534.24,Canada,International,3
3727,17444,147,3,2940.04,Canada,International,1
3728,17446,176,2,120.9,United Kingdom,Domestic,3
3729,17447,39,2,541.53,United Kingdom,Domestic,0
3730,17449,1,7,2519.21,United Kingdom,Domestic,2
3731,17450,7,46,194390.79,United Kingdom,Domestic,2
3732,17451,0,7,1721.4,United Kingdom,Domestic,2
3733,17453,17,2,486.72,United Kingdom,Domestic,0
3734,17454,191,4,517.53,United Kingdom,Domestic,1
3735,17455,203,1,131.7,United Kingdom,Domestic,3
3736,17456,364,1,249.86,United Kingdom,Domestic,3
3737,17457,126,5,1737.7,United Kingdom,Domestic,1
3738,17458,14,1,316.5,United Kingdom,Domestic,0
3739,17459,42,2,657.3,United Kingdom,Domestic,0
3740,17460,93,6,622.4300000000001,United Kingdom,Domestic,1
3741,17461,22,3,735.82,United Kingdom,Domestic,0
3742,17462,59,2,675.69,United Kingdom,Domestic,1
3743,17463,15,5,1875.86,United Kingdom,Domestic,1
3744,17464,157,1,289.96000000000004,United Kingdom,Domestic,3
3745,17466,9,2,763.28,United Kingdom,Domestic,0
3746,17468,9,2,137.0,United Kingdom,Domestic,0
3747,17469,15,5,1870.97,United Kingdom,Domestic,1
3748,17470,44,5,1125.07,United Kingdom,Domestic,1
3749,17472,190,3,697.54,United Kingdom,Domestic,1
3750,17475,78,1,194.37,United Kingdom,Domestic,3
3751,17480,77,1,511.82,United Kingdom,Domestic,3
3752,17481,3,4,1255.59,United Kingdom,Domestic,0
3753,17483,64,3,414.04,United Kingdom,Domestic,1
3754,17486,260,1,396.87,United Kingdom,Domestic,3
3755,17489,58,2,376.64,United Kingdom,Domestic,3
3756,17490,0,7,2092.32,United Kingdom,Domestic,2
3757,17491,0,10,3558.87,United Kingdom,Domestic,2
3758,17492,247,1,374.57,United Kingdom,Domestic,3
3759,17495,7,2,497.56,United Kingdom,Domestic,0
3760,17496,358,1,271.05,United Kingdom,Domestic,3
3761,17498,75,1,272.22,United Kingdom,Domestic,3
3762,17499,289,1,622.88,United Kingdom,Domestic,3
3763,17500,16,3,1138.0,United Kingdom,Domestic,1
3764,17501,220,2,288.6,United Kingdom,Domestic,3
3765,17502,8,4,689.1,United Kingdom,Domestic,0
3766,17503,2,2,558.96,United Kingdom,Domestic,0
3767,17504,205,9,2997.03,United Kingdom,Domestic,1
3768,17505,161,2,1145.84,United Kingdom,Domestic,1
3769,17506,75,1,302.2,United Kingdom,Domestic,3
3770,17507,261,2,605.58,United Kingdom,Domestic,3
3771,17508,280,1,387.31,Greece,International,3
3772,17509,57,8,6083.64,United Kingdom,Domestic,1
3773,17510,24,1,308.48,United Kingdom,Domestic,0
3774,17511,2,31,91062.38,United Kingdom,Domestic,2
3775,17512,28,10,2924.99,United Kingdom,Domestic,2
3776,17513,71,1,513.2,United Kingdom,Domestic,3
3777,17514,127,1,208.65,United Kingdom,Domestic,3
3778,17515,30,4,639.02,United Kingdom,Domestic,1
3779,17516,14,5,764.88,United Kingdom,Domestic,1
3780,17517,308,1,153.94,United Kingdom,Domestic,3
3781,17519,16,6,1844.02,United Kingdom,Domestic,1
3782,17520,53,1,546.81,United Kingdom,Domestic,3
3783,17521,29,3,723.2099999999999,United Kingdom,Domestic,1
3784,17522,1,5,1070.71,United Kingdom,Domestic,2
3785,17523,10,4,652.74,United Kingdom,Domestic,0
3786,17524,360,1,145.0,United Kingdom,Domestic,3
3787,17525,359,1,422.7000000000001,United Kingdom,Domestic,3
3788,17526,4,4,1195.9,United Kingdom,Domestic,0
3789,17527,53,4,939.37,United Kingdom,Domestic,1
3790,17528,0,8,3628.5,United Kingdom,Domestic,2
3791,17530,0,10,2367.12,United Kingdom,Domestic,2
3792,17531,189,1,296.7,United Kingdom,Domestic,3
3793,17534,53,1,223.36,United Kingdom,Domestic,3
3794,17535,279,1,164.4,United Kingdom,Domestic,3
3795,17536,176,1,76.5,United Kingdom,Domestic,3
3796,17537,29,2,887.67,United Kingdom,Domestic,0
3797,17538,25,1,98.42,United Kingdom,Domestic,0
3798,17540,24,2,578.9,United Kingdom,Domestic,0
3799,17542,269,1,170.75,United Kingdom,Domestic,3
3800,17545,42,3,642.32,United Kingdom,Domestic,1
3801,17548,233,1,103.3,United Kingdom,Domestic,3
3802,17549,23,2,148.86,United Kingdom,Domestic,0
3803,17550,196,3,267.16,United Kingdom,Domestic,3
3804,17551,358,1,290.34,United Kingdom,Domestic,3
3805,17552,59,4,930.41,United Kingdom,Domestic,1
3806,17553,129,1,1487.6,United Kingdom,Domestic,3
3807,17554,0,5,1952.45,United Kingdom,Domestic,2
3808,17555,19,2,480.31,United Kingdom,Domestic,0
3809,17556,205,1,157.9,United Kingdom,Domestic,3
3810,17557,13,3,541.46,United Kingdom,Domestic,0
3811,17560,94,4,854.95,United Kingdom,Domestic,1
3812,17561,18,1,165.12,United Kingdom,Domestic,0
3813,17562,13,7,1122.38,United Kingdom,Domestic,1
3814,17564,23,3,454.01,United Kingdom,Domestic,0
3815,17566,7,2,869.77,United Kingdom,Domestic,0
3816,17567,6,8,4331.48,United Kingdom,Domestic,2
3817,17569,331,1,344.14,United Kingdom,Domestic,3
3818,17571,49,4,1425.67,United Kingdom,Domestic,1
3819,17572,70,4,226.75000000000003,United Kingdom,Domestic,3
3820,17573,28,3,380.6,United Kingdom,Domestic,0
3821,17574,242,1,185.65,United Kingdom,Domestic,3
3822,17576,7,19,3564.83,United Kingdom,Domestic,2
3823,17578,217,1,143.45999999999998,United Kingdom,Domestic,3
3824,17579,4,3,448.9,United Kingdom,Domestic,0
3825,17580,252,3,215.72,United Kingdom,Domestic,3
3826,17581,0,25,11025.24,United Kingdom,Domestic,2
3827,17582,235,1,175.27,United Kingdom,Domestic,3
3828,17584,6,2,1242.3,United Kingdom,Domestic,0
3829,17585,108,4,1116.68,United Kingdom,Domestic,1
3830,17588,99,3,1240.2,United Kingdom,Domestic,1
3831,17589,59,4,2404.17,United Kingdom,Domestic,1
3832,17590,1,3,1468.02,United Kingdom,Domestic,0
3833,17591,72,7,2203.67,United Kingdom,Domestic,1
3834,17593,3,5,3923.86,United Kingdom,Domestic,2
3835,17594,84,2,993.18,United Kingdom,Domestic,1
3836,17595,11,2,386.69,United Kingdom,Domestic,0
3837,17596,22,7,2806.69,United Kingdom,Domestic,1
3838,17597,213,1,2044.37,United Kingdom,Domestic,3
3839,17600,17,1,161.67000000000002,United Kingdom,Domestic,0
3840,17601,238,1,116.01,United Kingdom,Domestic,3
3841,17602,1,6,5054.42,United Kingdom,Domestic,2
3842,17603,77,1,394.72,United Kingdom,Domestic,3
3843,17604,216,2,309.36,United Kingdom,Domestic,3
3844,17608,32,2,191.99,United Kingdom,Domestic,0
3845,17609,40,5,1105.78,United Kingdom,Domestic,1
3846,17611,6,15,3961.12,United Kingdom,Domestic,2
3847,17612,52,6,2048.45,United Kingdom,Domestic,1
3848,17613,22,14,4544.55,United Kingdom,Domestic,2
3849,17614,56,1,386.32,United Kingdom,Domestic,3
3850,17615,129,3,329.6,United Kingdom,Domestic,3
3851,17616,173,3,571.1999999999999,United Kingdom,Domestic,3
3852,17618,5,3,930.28,United Kingdom,Domestic,0
3853,17619,311,1,214.37,United Kingdom,Domestic,3
3854,17620,59,1,81.44,United Kingdom,Domestic,3
3855,17621,20,3,1379.9,United Kingdom,Domestic,1
3856,17623,32,1,527.0500000000001,United Kingdom,Domestic,0
3857,17624,14,2,843.48,United Kingdom,Domestic,0
3858,17625,17,4,2020.4,United Kingdom,Domestic,1
3859,17628,80,1,75.75,United Kingdom,Domestic,3
3860,17629,5,8,1814.12,United Kingdom,Domestic,2
3861,17630,169,2,503.6,United Kingdom,Domestic,3
3862,17631,1,3,528.33,United Kingdom,Domestic,0
3863,17633,30,4,1324.84,United Kingdom,Domestic,1
3864,17634,35,9,2358.59,United Kingdom,Domestic,1
3865,17636,18,1,285.56,United Kingdom,Domestic,0
3866,17637,30,2,547.0600000000001,United Kingdom,Domestic,0
3867,17639,275,1,108.5,United Kingdom,Domestic,3
3868,17640,86,1,621.66,United Kingdom,Domestic,3
3869,17642,119,2,712.29,United Kingdom,Domestic,3
3870,17643,372,1,101.55,United Kingdom,Domestic,3
3871,17644,0,11,2895.64,United Kingdom,Domestic,2
3872,17646,218,3,1008.39,United Kingdom,Domestic,1
3873,17647,64,1,133.06,United Kingdom,Domestic,3
3874,17648,60,4,1797.5,United Kingdom,Domestic,1
3875,17649,137,1,868.49,United Kingdom,Domestic,3
3876,17650,20,1,166.08,United Kingdom,Domestic,0
3877,17651,11,10,3945.0,United Kingdom,Domestic,2
3878,17652,24,12,4867.72,United Kingdom,Domestic,2
3879,17653,36,4,1207.56,United Kingdom,Domestic,1
3880,17654,276,1,117.55,United Kingdom,Domestic,3
3881,17655,10,7,2638.94,United Kingdom,Domestic,2
3882,17656,72,5,1674.69,United Kingdom,Domestic,1
3883,17658,25,2,595.42,United Kingdom,Domestic,0
3884,17659,16,12,2999.46,United Kingdom,Domestic,2
3885,17660,140,1,178.75,United Kingdom,Domestic,3
3886,17663,25,7,1802.91,United Kingdom,Domestic,1
3887,17664,18,2,604.64,United Kingdom,Domestic,0
3888,17666,3,2,728.16,United Kingdom,Domestic,0
3889,17667,65,5,2055.51,United Kingdom,Domestic,1
3890,17668,0,2,347.75,United Kingdom,Domestic,0
3891,17669,42,7,3406.7200000000003,United Kingdom,Domestic,1
3892,17670,227,1,205.7,United Kingdom,Domestic,3
3893,17671,15,4,1572.71,United Kingdom,Domestic,1
3894,17672,49,2,3178.17,United Kingdom,Domestic,1
3895,17673,1,6,1594.97,United Kingdom,Domestic,2
3896,17674,73,2,551.04,United Kingdom,Domestic,3
3897,17675,0,31,20374.28,United Kingdom,Domestic,2
3898,17676,3,6,1371.18,United Kingdom,Domestic,2
3899,17677,1,30,16345.38,United Kingdom,Domestic,2
3900,17678,263,1,298.11,United Kingdom,Domestic,3
3901,17679,52,2,1992.11,United Kingdom,Domestic,1
3902,17680,23,1,184.4,United Kingdom,Domestic,0
3903,17682,9,6,2474.33,United Kingdom,Domestic,2
3904,17684,43,1,239.41,United Kingdom,Domestic,3
3905,17685,16,7,3155.83,United Kingdom,Domestic,2
3906,17686,6,7,5739.46,United Kingdom,Domestic,2
3907,17690,29,15,4726.8,United Kingdom,Domestic,2
3908,17691,357,2,290.40000000000003,United Kingdom,Domestic,3
3909,17692,126,4,740.9399999999999,United Kingdom,Domestic,1
