CustomerID,Recency,Frequency,Monetary,Country,Customer_Region
15288,42,5,2306.52,United Kingdom,Domestic
15289,28,3,939.78,United Kingdom,Domestic
15290,4,18,7943.22,United Kingdom,Domestic
15291,25,15,4668.3,United Kingdom,Domestic
15292,200,1,178.39,United Kingdom,Domestic
15296,50,6,3672.86,United Kingdom,Domestic
15297,9,3,641.94,United Kingdom,Domestic
15298,1,12,4799.9,United Kingdom,Domestic
15299,66,7,4507.01,United Kingdom,Domestic
15300,63,1,496.44,United Kingdom,Domestic
15301,50,12,5049.95,United Kingdom,Domestic
15303,289,1,574.02,United Kingdom,Domestic
15304,60,8,694.4000000000001,United Kingdom,Domestic
15306,63,3,1174.35,United Kingdom,Domestic
15307,95,1,205.3,United Kingdom,Domestic
15308,273,1,310.47,United Kingdom,Domestic
15311,0,91,60632.75,United Kingdom,Domestic
15312,74,4,924.85,United Kingdom,Domestic
15313,109,1,52.0,United Kingdom,Domestic
15314,198,1,327.97,United Kingdom,Domestic
15315,63,2,570.5,United Kingdom,Domestic
15316,326,1,165.0,United Kingdom,Domestic
15318,3,1,312.62,United Kingdom,Domestic
15319,283,1,204.5,United Kingdom,Domestic
15320,43,1,267.13,United Kingdom,Domestic
15321,70,3,2748.31,United Kingdom,Domestic
15322,85,1,679.68,United Kingdom,Domestic
15325,103,1,161.74,United Kingdom,Domestic
15326,333,1,311.71,United Kingdom,Domestic
15327,52,1,208.75,United Kingdom,Domestic
15329,38,3,1049.7,United Kingdom,Domestic
15330,31,2,714.96,United Kingdom,Domestic
15333,207,1,1028.56,United Kingdom,Domestic
15334,156,3,350.82,United Kingdom,Domestic
15335,53,1,170.22,United Kingdom,Domestic
15339,65,2,574.07,United Kingdom,Domestic
15341,80,1,2020.52,United Kingdom,Domestic
15342,129,1,406.09,United Kingdom,Domestic
15343,86,1,364.5,United Kingdom,Domestic
15344,0,3,563.94,United Kingdom,Domestic
15345,45,1,393.54,United Kingdom,Domestic
15346,332,1,252.42000000000002,United Kingdom,Domestic
15347,365,1,201.60000000000002,United Kingdom,Domestic
15348,71,1,158.04,United Kingdom,Domestic
15349,157,2,463.90999999999997,United Kingdom,Domestic
15350,372,1,115.65,United Kingdom,Domestic
15351,11,7,1934.66,United Kingdom,Domestic
15353,254,2,770.12,United Kingdom,Domestic
15355,28,2,277.05,United Kingdom,Domestic
15356,30,10,2718.03,United Kingdom,Domestic
15358,4,22,8347.2,United Kingdom,Domestic
15360,39,1,427.93,United Kingdom,Domestic
15361,361,1,418.92,United Kingdom,Domestic
15363,372,1,326.0,United Kingdom,Domestic
15364,95,2,913.19,United Kingdom,Domestic
15365,25,7,2314.32,United Kingdom,Domestic
15366,74,2,602.51,United Kingdom,Domestic
15367,56,4,1877.59,United Kingdom,Domestic
15368,20,1,446.94000000000005,United Kingdom,Domestic
15370,40,7,2386.05,United Kingdom,Domestic
15372,136,1,2007.3999999999999,United Kingdom,Domestic
15373,7,12,2415.91,United Kingdom,Domestic
15374,128,1,168.0,United Kingdom,Domestic
15376,39,3,1221.56,United Kingdom,Domestic
15379,168,7,3703.29,United Kingdom,Domestic
15380,8,5,1690.2600000000002,United Kingdom,Domestic
15381,213,2,596.85,United Kingdom,Domestic
15382,14,6,5955.71,United Kingdom,Domestic
15384,169,2,642.41,United Kingdom,Domestic
15385,39,1,316.88,United Kingdom,Domestic
15386,185,1,394.14,United Kingdom,Domestic
15389,171,1,500.0,United Kingdom,Domestic
15392,4,4,1535.53,United Kingdom,Domestic
15393,15,2,231.86,United Kingdom,Domestic
15394,9,4,2183.54,United Kingdom,Domestic
15395,325,1,107.45,United Kingdom,Domestic
15396,112,1,288.18,United Kingdom,Domestic
15397,289,1,94.0,United Kingdom,Domestic
15398,15,2,1345.53,United Kingdom,Domestic
15399,0,3,815.77,United Kingdom,Domestic
15400,91,5,716.2,United Kingdom,Domestic
15402,148,2,626.77,United Kingdom,Domestic
15405,188,1,349.1,United Kingdom,Domestic
15406,30,2,510.71000000000004,United Kingdom,Domestic
15407,33,4,1046.74,United Kingdom,Domestic
15408,263,1,267.18,United Kingdom,Domestic
15410,83,8,3450.84,United Kingdom,Domestic
15411,25,4,1348.93,United Kingdom,Domestic
15412,170,1,190.53,United Kingdom,Domestic
15414,9,3,774.9000000000001,United Kingdom,Domestic
15415,312,1,559.61,United Kingdom,Domestic
15416,64,4,3984.32,United Kingdom,Domestic
15417,84,1,508.8,United Kingdom,Domestic
15419,24,1,135.86,United Kingdom,Domestic
15421,58,4,950.36,United Kingdom,Domestic
15422,322,2,97.7,United Kingdom,Domestic
15423,37,1,43.5,United Kingdom,Domestic
15424,253,2,383.34,United Kingdom,Domestic
15426,18,5,1404.07,United Kingdom,Domestic
15427,32,3,1430.54,United Kingdom,Domestic
15428,14,1,93.78,United Kingdom,Domestic
15429,26,2,397.35,United Kingdom,Domestic
15432,22,1,171.19,United Kingdom,Domestic
15433,213,2,533.3,United Kingdom,Domestic
15434,7,5,1041.48,United Kingdom,Domestic
15435,21,1,149.29,United Kingdom,Domestic
15436,11,3,1067.75,United Kingdom,Domestic
15437,261,1,200.16,United Kingdom,Domestic
15438,130,1,156.57999999999998,United Kingdom,Domestic
15440,54,3,383.68,United Kingdom,Domestic
15442,248,1,594.0,United Kingdom,Domestic
15443,1,7,3213.59,United Kingdom,Domestic
15444,8,2,1411.21,United Kingdom,Domestic
15445,263,1,113.5,United Kingdom,Domestic
15447,330,1,155.17,United Kingdom,Domestic
15448,312,1,494.64,United Kingdom,Domestic
15449,25,3,974.52,United Kingdom,Domestic
15450,29,1,429.84,United Kingdom,Domestic
15452,29,3,528.48,United Kingdom,Domestic
15453,1,7,1371.77,United Kingdom,Domestic
15454,361,1,179.1,United Kingdom,Domestic
15456,282,3,434.59000000000003,United Kingdom,Domestic
15457,261,1,237.07,United Kingdom,Domestic
15458,24,1,161.64,United Kingdom,Domestic
15460,353,1,214.26,United Kingdom,Domestic
15462,93,3,234.6,United Kingdom,Domestic
15463,28,1,126.14,United Kingdom,Domestic
15464,337,1,1044.65,United Kingdom,Domestic
15465,19,18,7354.62,United Kingdom,Domestic
15466,84,1,334.53,United Kingdom,Domestic
15467,8,3,524.88,United Kingdom,Domestic
15468,50,2,467.51,United Kingdom,Domestic
15469,49,2,538.55,United Kingdom,Domestic
15471,1,1,454.48,United Kingdom,Domestic
15472,112,1,371.56,United Kingdom,Domestic
15473,13,7,1771.2,United Kingdom,Domestic
15475,76,1,454.10999999999996,United Kingdom,Domestic
15478,39,2,1399.92,United Kingdom,Domestic
15482,15,12,10879.76,United Kingdom,Domestic
15483,160,4,225.26,United Kingdom,Domestic
15484,0,4,3590.41,United Kingdom,Domestic
15485,29,3,2564.5,United Kingdom,Domestic
15488,92,1,91.32000000000001,United Kingdom,Domestic
15489,22,3,1134.28,United Kingdom,Domestic
15491,94,6,3100.09,United Kingdom,Domestic
15492,27,2,659.4599999999999,United Kingdom,Domestic
15493,32,5,1953.41,United Kingdom,Domestic
15494,20,2,1280.58,United Kingdom,Domestic
15497,17,2,1262.2,United Kingdom,Domestic
15498,2,27,13316.4,United Kingdom,Domestic
15500,7,4,1131.56,United Kingdom,Domestic
15502,15,12,10384.93,United Kingdom,Domestic
15503,362,1,141.04,United Kingdom,Domestic
15504,80,1,52.83,United Kingdom,Domestic
15505,52,5,3610.96,United Kingdom,Domestic
15506,22,3,972.08,United Kingdom,Domestic
15507,171,1,475.86,United Kingdom,Domestic
15508,188,6,1000.27,United Kingdom,Domestic
15510,330,1,250.0,United Kingdom,Domestic
15511,11,5,900.53,United Kingdom,Domestic
15512,155,2,121.0,United Kingdom,Domestic
15513,32,19,14758.220000000001,United Kingdom,Domestic
15514,11,11,4023.7200000000003,United Kingdom,Domestic
15516,44,3,62.43,United Kingdom,Domestic
15517,232,1,267.03,United Kingdom,Domestic
15518,63,8,1921.55,United Kingdom,Domestic
15520,1,1,343.5,United Kingdom,Domestic
15521,39,8,3000.2,United Kingdom,Domestic
15522,32,2,397.99,United Kingdom,Domestic
15523,83,1,412.01000000000005,United Kingdom,Domestic
15524,24,1,440.0,United Kingdom,Domestic
15525,1,3,734.37,United Kingdom,Domestic
15526,32,2,148.44,United Kingdom,Domestic
15527,18,8,2428.53,United Kingdom,Domestic
15528,253,1,229.33,United Kingdom,Domestic
15529,22,11,3962.6,United Kingdom,Domestic
15530,21,4,1497.31,United Kingdom,Domestic
15531,7,2,1972.39,United Kingdom,Domestic
15532,24,4,1564.73,United Kingdom,Domestic
15533,18,3,807.57,United Kingdom,Domestic
15535,172,4,502.9,United Kingdom,Domestic
15537,162,1,110.92,United Kingdom,Domestic
15539,6,1,538.46,United Kingdom,Domestic
15540,10,1,213.3,United Kingdom,Domestic
15541,113,1,85.13000000000001,United Kingdom,Domestic
15543,287,1,127.86,United Kingdom,Domestic
15544,8,9,3546.71,United Kingdom,Domestic
15545,53,2,288.96999999999997,United Kingdom,Domestic
15547,6,14,4910.6,United Kingdom,Domestic
15549,76,3,1681.46,United Kingdom,Domestic
15550,3,4,575.63,United Kingdom,Domestic
15551,36,1,436.06,United Kingdom,Domestic
15552,216,1,90.12,United Kingdom,Domestic
15553,59,1,428.93,United Kingdom,Domestic
15554,277,1,217.2,United Kingdom,Domestic
15555,11,16,4794.86,United Kingdom,Domestic
15556,23,1,279.77,United Kingdom,Domestic
15557,28,1,468.91,United Kingdom,Domestic
15561,11,4,800.59,United Kingdom,Domestic
15562,351,1,134.55,United Kingdom,Domestic
15563,21,4,1400.44,United Kingdom,Domestic
15565,49,2,173.16,United Kingdom,Domestic
15567,18,1,186.01,United Kingdom,Domestic
15568,2,3,758.29,United Kingdom,Domestic
15569,103,5,1375.71,United Kingdom,Domestic
15570,6,12,4148.82,United Kingdom,Domestic
15571,11,4,650.4300000000001,United Kingdom,Domestic
15572,4,7,2533.42,United Kingdom,Domestic
15573,31,2,591.1899999999999,United Kingdom,Domestic
15574,177,4,675.64,United Kingdom,Domestic
15576,37,1,921.37,United Kingdom,Domestic
15577,150,3,258.88,United Kingdom,Domestic
15578,161,1,127.1,United Kingdom,Domestic
15579,68,2,327.6,United Kingdom,Domestic
15581,120,13,3675.77,United Kingdom,Domestic
15582,24,3,682.9100000000001,United Kingdom,Domestic
15584,23,4,720.86,United Kingdom,Domestic
15585,176,1,455.3,United Kingdom,Domestic
15587,49,4,913.6800000000001,United Kingdom,Domestic
15589,255,3,478.53000000000003,United Kingdom,Domestic
15592,46,1,388.58,United Kingdom,Domestic
15593,70,1,199.8,United Kingdom,Domestic
15594,15,5,1771.78,United Kingdom,Domestic
15596,100,5,1406.59,United Kingdom,Domestic
15597,34,1,324.57,United Kingdom,Domestic
15598,52,1,240.68,United Kingdom,Domestic
15599,26,2,761.74,United Kingdom,Domestic
15601,10,14,6776.56,United Kingdom,Domestic
15602,7,9,1297.8700000000001,United Kingdom,Domestic
15603,78,1,48.480000000000004,United Kingdom,Domestic
15604,51,1,216.39,United Kingdom,Domestic
15605,35,5,1198.23,United Kingdom,Domestic
15606,60,9,2920.16,United Kingdom,Domestic
15607,336,1,104.76,United Kingdom,Domestic
15608,27,4,1093.68,United Kingdom,Domestic
15609,183,1,298.48,United Kingdom,Domestic
15610,51,1,112.46000000000001,United Kingdom,Domestic
15611,9,13,1591.45,United Kingdom,Domestic
15612,35,2,195.15,United Kingdom,Domestic
15615,9,23,10399.74,United Kingdom,Domestic
15618,32,4,776.851,United Kingdom,Domestic
15619,10,1,336.40000000000003,United Kingdom,Domestic
15620,56,3,1553.18,United Kingdom,Domestic
15621,3,4,1293.03,United Kingdom,Domestic
15622,42,9,3709.56,United Kingdom,Domestic
15623,140,1,301.03,United Kingdom,Domestic
15624,116,4,588.13,United Kingdom,Domestic
15625,103,4,1534.26,United Kingdom,Domestic
15626,74,2,675.8,United Kingdom,Domestic
15628,4,9,2870.2400000000002,United Kingdom,Domestic
15630,44,2,1186.35,United Kingdom,Domestic
15632,15,8,3285.31,United Kingdom,Domestic
15634,16,1,243.55,United Kingdom,Domestic
15636,89,2,724.76,United Kingdom,Domestic
15637,52,1,223.36,United Kingdom,Domestic
15639,133,1,425.32,United Kingdom,Domestic
15640,3,15,12416.11,United Kingdom,Domestic
15641,104,4,1887.2,United Kingdom,Domestic
15643,191,3,664.0,United Kingdom,Domestic
15644,165,4,803.54,United Kingdom,Domestic
15645,18,1,612.01,United Kingdom,Domestic
15646,157,3,447.64000000000004,United Kingdom,Domestic
15648,203,2,639.5,United Kingdom,Domestic
15649,335,2,816.0,United Kingdom,Domestic
15651,36,3,646.3,United Kingdom,Domestic
15652,90,1,337.74,United Kingdom,Domestic
15653,92,2,877.4399999999999,United Kingdom,Domestic
15654,8,2,922.53,United Kingdom,Domestic
15655,242,1,560.67,United Kingdom,Domestic
15656,44,4,748.5,United Kingdom,Domestic
15657,22,1,30.0,United Kingdom,Domestic
15658,189,5,1024.1000000000001,United Kingdom,Domestic
15659,43,1,306.45,United Kingdom,Domestic
15660,24,9,1600.86,United Kingdom,Domestic
15661,316,2,309.8,United Kingdom,Domestic
15663,105,1,138.14,United Kingdom,Domestic
15664,50,1,386.43,United Kingdom,Domestic
15665,167,2,2222.21,United Kingdom,Domestic
15667,39,1,301.32,United Kingdom,Domestic
15668,217,1,76.32000000000001,United Kingdom,Domestic
15669,39,4,684.34,United Kingdom,Domestic
15670,296,1,173.05,United Kingdom,Domestic
15671,18,7,2657.13,United Kingdom,Domestic
15673,87,4,2726.23,United Kingdom,Domestic
15674,72,5,2446.6,United Kingdom,Domestic
15675,80,3,323.69,United Kingdom,Domestic
15676,18,3,3435.76,United Kingdom,Domestic
15677,48,1,657.23,United Kingdom,Domestic
15678,52,1,352.7,United Kingdom,Domestic
15679,23,4,781.28,United Kingdom,Domestic
15680,8,3,1333.68,United Kingdom,Domestic
15681,24,5,1426.16,United Kingdom,Domestic
15683,116,1,193.75,United Kingdom,Domestic
15687,8,9,2993.1,United Kingdom,Domestic
15689,119,2,254.1,United Kingdom,Domestic
15690,3,2,239.76,United Kingdom,Domestic
15691,251,1,136.8,United Kingdom,Domestic
15692,27,1,191.04,United Kingdom,Domestic
15694,0,14,6479.4,United Kingdom,Domestic
15695,266,2,409.98,United Kingdom,Domestic
15696,32,8,2711.11,United Kingdom,Domestic
15699,17,1,309.65,United Kingdom,Domestic
15700,171,2,696.68,United Kingdom,Domestic
15701,1,4,1529.0,United Kingdom,Domestic
15703,264,1,211.5,United Kingdom,Domestic
15704,139,4,2293.62,United Kingdom,Domestic
15705,200,1,143.1,United Kingdom,Domestic
15706,63,4,1060.56,United Kingdom,Domestic
15707,34,4,916.98,United Kingdom,Domestic
15708,40,7,3235.25,United Kingdom,Domestic
15709,283,1,133.25,United Kingdom,Domestic
15712,8,5,1072.3600000000001,United Kingdom,Domestic
15713,142,2,356.7,United Kingdom,Domestic
15714,11,2,330.03000000000003,United Kingdom,Domestic
15716,145,4,1101.1100000000001,United Kingdom,Domestic
15717,233,1,150.3,United Kingdom,Domestic
15719,32,13,5030.07,United Kingdom,Domestic
15720,23,1,598.73,United Kingdom,Domestic
15721,11,1,471.40000000000003,United Kingdom,Domestic
15722,35,5,2211.21,United Kingdom,Domestic
15723,364,1,190.7,United Kingdom,Domestic
15724,200,2,218.25,United Kingdom,Domestic
15725,14,1,415.25,United Kingdom,Domestic
15727,16,7,5159.06,United Kingdom,Domestic
15729,212,1,85.0,United Kingdom,Domestic
15730,65,3,1120.88,United Kingdom,Domestic
15732,211,2,294.12,United Kingdom,Domestic
15733,282,1,162.3,United Kingdom,Domestic
15734,114,2,1339.45,United Kingdom,Domestic
15737,14,8,1188.1200000000001,United Kingdom,Domestic
15738,18,16,4812.42,United Kingdom,Domestic
15739,65,1,449.12,United Kingdom,Domestic
15740,48,1,154.88,United Kingdom,Domestic
15743,15,4,775.96,United Kingdom,Domestic
15744,77,1,34.8,United Kingdom,Domestic
15745,18,4,1094.59,United Kingdom,Domestic
15746,133,1,196.88,United Kingdom,Domestic
15747,12,3,946.64,United Kingdom,Domestic
15748,39,1,144.36,United Kingdom,Domestic
15749,234,3,44534.3,United Kingdom,Domestic
15750,2,8,2463.05,United Kingdom,Domestic
15752,39,7,2626.6,United Kingdom,Domestic
15753,304,1,79.2,United Kingdom,Domestic
15754,50,3,458.57,United Kingdom,Domestic
15755,9,6,2364.25,United Kingdom,Domestic
15756,60,4,528.01,United Kingdom,Domestic
15757,65,2,714.42,United Kingdom,Domestic
15758,24,1,205.25,United Kingdom,Domestic
15759,217,3,253.04,United Kingdom,Domestic
15762,64,2,583.75,United Kingdom,Domestic
15763,31,2,1086.92,United Kingdom,Domestic
15764,87,6,3279.97,United Kingdom,Domestic
15766,63,1,315.06,United Kingdom,Domestic
15768,115,3,621.8299999999999,United Kingdom,Domestic
15769,6,26,56252.72,United Kingdom,Domestic
15773,5,1,635.6800000000001,United Kingdom,Domestic
15774,68,1,270.8,United Kingdom,Domestic
15775,244,1,104.9,United Kingdom,Domestic
15776,132,1,241.62,United Kingdom,Domestic
15777,240,4,1047.11,United Kingdom,Domestic
15780,183,3,475.28000000000003,United Kingdom,Domestic
15781,24,3,345.46,United Kingdom,Domestic
15782,9,3,2614.7400000000002,United Kingdom,Domestic
15783,10,1,246.3,United Kingdom,Domestic
15785,32,5,2328.9700000000003,United Kingdom,Domestic
15786,45,3,4919.0,United Kingdom,Domestic
15787,25,3,933.26,United Kingdom,Domestic
15789,357,1,351.3,United Kingdom,Domestic
15790,9,1,218.75,United Kingdom,Domestic
15791,43,2,1612.69,United Kingdom,Domestic
15793,14,3,965.61,United Kingdom,Domestic
15795,149,1,610.01,United Kingdom,Domestic
15796,0,8,2708.61,United Kingdom,Domestic
15797,112,4,2207.4,United Kingdom,Domestic
15799,75,3,884.14,United Kingdom,Domestic
15800,106,2,696.89,United Kingdom,Domestic
15801,45,3,1063.95,United Kingdom,Domestic
15802,142,1,451.42,United Kingdom,Domestic
15803,50,1,415.82000000000005,United Kingdom,Domestic
15804,0,13,4206.39,United Kingdom,Domestic
15805,22,17,5488.18,United Kingdom,Domestic
15806,45,3,784.58,United Kingdom,Domestic
15807,49,3,903.9,United Kingdom,Domestic
15808,305,4,3651.27,United Kingdom,Domestic
15809,35,5,515.77,United Kingdom,Domestic
15810,78,4,1391.98,United Kingdom,Domestic
15811,21,6,2218.62,United Kingdom,Domestic
15812,106,5,1801.14,United Kingdom,Domestic
15813,207,2,1303.9099999999999,United Kingdom,Domestic
15814,16,4,1945.33,United Kingdom,Domestic
15815,63,5,2100.6,United Kingdom,Domestic
15819,48,4,1905.45,United Kingdom,Domestic
15820,319,1,206.98,United Kingdom,Domestic
15821,43,2,570.96,United Kingdom,Domestic
15822,2,2,885.47,United Kingdom,Domestic
15823,371,1,15.0,United Kingdom,Domestic
15825,171,1,532.94,United Kingdom,Domestic
15826,55,3,1654.31,United Kingdom,Domestic
15827,72,14,1836.0900000000001,United Kingdom,Domestic
15829,98,2,636.14,United Kingdom,Domestic
15830,37,1,576.0,United Kingdom,Domestic
15831,57,3,794.64,United Kingdom,Domestic
15832,253,1,836.79,United Kingdom,Domestic
15834,69,4,2225.15,United Kingdom,Domestic
15835,43,4,954.09,United Kingdom,Domestic
15836,49,1,137.37,United Kingdom,Domestic
15837,64,1,391.98,United Kingdom,Domestic
15838,10,19,33643.08,United Kingdom,Domestic
15839,32,3,1048.49,United Kingdom,Domestic
15840,58,2,355.56,United Kingdom,Domestic
15841,72,4,1224.06,United Kingdom,Domestic
15843,303,1,118.95000000000002,United Kingdom,Domestic
15844,45,1,130.73999999999998,United Kingdom,Domestic
15845,17,8,3711.77,United Kingdom,Domestic
15847,37,2,389.27,United Kingdom,Domestic
15850,18,2,234.88,United Kingdom,Domestic
15852,186,2,160.71,United Kingdom,Domestic
15853,51,1,110.8,United Kingdom,Domestic
15854,3,12,2969.12,United Kingdom,Domestic
15855,136,5,712.24,United Kingdom,Domestic
15856,3,27,16143.64,United Kingdom,Domestic
15857,18,1,297.0,United Kingdom,Domestic
15858,15,5,1427.57,United Kingdom,Domestic
15860,40,8,965.16,United Kingdom,Domestic
15861,11,8,3146.92,United Kingdom,Domestic
15862,7,4,832.88,United Kingdom,Domestic
15863,25,2,68.84,United Kingdom,Domestic
15864,21,6,1936.3200000000002,United Kingdom,Domestic
15865,40,3,895.13,United Kingdom,Domestic
15866,100,1,211.89,United Kingdom,Domestic
15867,4,15,3810.14,United Kingdom,Domestic
15869,276,2,149.64,United Kingdom,Domestic
15870,32,1,351.44,United Kingdom,Domestic
15872,14,2,316.25,United Kingdom,Domestic
15874,63,7,4405.88,United Kingdom,Domestic
15877,1,2,490.33,United Kingdom,Domestic
15880,368,1,329.03000000000003,United Kingdom,Domestic
15881,311,5,501.39000000000004,United Kingdom,Domestic
15882,198,4,516.36,United Kingdom,Domestic
15883,1,2,396.48,United Kingdom,Domestic
15885,92,3,379.35,United Kingdom,Domestic
15886,59,1,181.09,United Kingdom,Domestic
15888,80,1,168.31,United Kingdom,Domestic
15889,156,2,420.07,United Kingdom,Domestic
15891,226,1,511.68,United Kingdom,Domestic
15894,252,2,258.25,United Kingdom,Domestic
15895,149,1,179.17,United Kingdom,Domestic
15897,193,2,208.59,United Kingdom,Domestic
15898,0,5,1383.83,United Kingdom,Domestic
15899,368,1,56.25,United Kingdom,Domestic
15900,23,1,337.28,United Kingdom,Domestic
15901,16,3,351.73,United Kingdom,Domestic
15903,9,7,5126.76,United Kingdom,Domestic
15904,7,1,164.68,United Kingdom,Domestic
15906,19,7,1567.69,United Kingdom,Domestic
15907,3,3,882.72,United Kingdom,Domestic
15909,173,1,191.94,United Kingdom,Domestic
15910,0,8,1228.88,United Kingdom,Domestic
15912,177,2,264.62,United Kingdom,Domestic
15916,15,8,1502.8600000000001,United Kingdom,Domestic
15917,247,1,123.1,United Kingdom,Domestic
15918,190,2,334.23,United Kingdom,Domestic
15919,19,2,525.69,United Kingdom,Domestic
15920,153,4,167.5,United Kingdom,Domestic
15921,172,1,323.03000000000003,United Kingdom,Domestic
15922,372,1,369.5,United Kingdom,Domestic
15923,372,1,127.08,United Kingdom,Domestic
15925,193,1,207.15,United Kingdom,Domestic
15930,66,1,426.63,United Kingdom,Domestic
15932,3,8,2495.87,United Kingdom,Domestic
15933,20,3,1107.46,United Kingdom,Domestic
15935,238,2,416.86,United Kingdom,Domestic
15937,63,1,145.35,United Kingdom,Domestic
15938,111,5,404.58,United Kingdom,Domestic
15939,89,15,6115.01,United Kingdom,Domestic
15940,310,1,35.8,United Kingdom,Domestic
15942,133,1,337.44,United Kingdom,Domestic
15944,276,1,325.1,United Kingdom,Domestic
15945,364,1,181.0,United Kingdom,Domestic
15947,82,1,1708.24,United Kingdom,Domestic
15948,7,2,955.24,United Kingdom,Domestic
15949,16,2,364.72,United Kingdom,Domestic
15950,31,4,1744.71,United Kingdom,Domestic
15951,8,2,708.22,United Kingdom,Domestic
15952,33,4,781.91,United Kingdom,Domestic
15953,14,8,1657.28,United Kingdom,Domestic
15955,23,14,4416.26,United Kingdom,Domestic
15957,31,1,428.89,United Kingdom,Domestic
15958,73,1,104.35,United Kingdom,Domestic
15963,19,2,470.76,United Kingdom,Domestic
15965,16,4,808.87,United Kingdom,Domestic
15967,22,2,397.68,United Kingdom,Domestic
15969,2,3,666.1,United Kingdom,Domestic
15970,303,1,314.1,United Kingdom,Domestic
15971,17,12,4199.85,United Kingdom,Domestic
15973,366,1,307.82000000000005,United Kingdom,Domestic
15974,38,7,3442.15,United Kingdom,Domestic
15975,83,1,371.01,United Kingdom,Domestic
15976,164,2,427.64,United Kingdom,Domestic
15977,16,2,1054.73,United Kingdom,Domestic
15978,76,1,1098.78,United Kingdom,Domestic
15980,88,3,2398.86,United Kingdom,Domestic
15981,24,8,3408.48,United Kingdom,Domestic
15983,21,4,1465.12,United Kingdom,Domestic
15984,2,10,2780.63,United Kingdom,Domestic
15985,122,2,1142.42,United Kingdom,Domestic
15986,29,1,168.12,United Kingdom,Domestic
15987,11,7,1432.77,United Kingdom,Domestic
15988,18,1,156.78,United Kingdom,Domestic
15990,43,2,792.11,United Kingdom,Domestic
15992,3,1,41.989999999999995,United Kingdom,Domestic
15993,8,7,2777.67,United Kingdom,Domestic
15994,54,1,414.27,United Kingdom,Domestic
15996,87,6,1032.58,United Kingdom,Domestic
15998,36,5,3080.22,United Kingdom,Domestic
16000,2,3,12393.7,United Kingdom,Domestic
16003,29,5,2735.37,United Kingdom,Domestic
16005,11,4,578.71,United Kingdom,Domestic
16006,210,1,101.4,United Kingdom,Domestic
16007,47,4,1693.81,United Kingdom,Domestic
16008,23,3,478.78,United Kingdom,Domestic
16009,21,4,972.11,United Kingdom,Domestic
16010,245,3,392.4,United Kingdom,Domestic
16011,7,16,3352.96,United Kingdom,Domestic
16012,34,3,1415.29,United Kingdom,Domestic
16013,3,47,37130.6,United Kingdom,Domestic
16014,37,3,646.83,United Kingdom,Domestic
16015,3,3,704.55,United Kingdom,Domestic
16016,2,8,1465.51,United Kingdom,Domestic
16017,46,1,211.88,United Kingdom,Domestic
16018,38,2,408.90000000000003,United Kingdom,Domestic
16019,46,9,3786.2400000000002,United Kingdom,Domestic
16020,16,3,851.01,United Kingdom,Domestic
16022,259,1,602.63,United Kingdom,Domestic
16023,45,3,719.81,United Kingdom,Domestic
16024,11,1,251.03,United Kingdom,Domestic
16025,29,1,439.65999999999997,United Kingdom,Domestic
16026,42,1,236.09,United Kingdom,Domestic
16027,91,6,934.62,United Kingdom,Domestic
16029,38,63,80850.84,United Kingdom,Domestic
16030,309,1,331.24,United Kingdom,Domestic
16031,91,2,547.9,United Kingdom,Domestic
16033,5,20,8778.82,United Kingdom,Domestic
16034,195,3,437.7,United Kingdom,Domestic
16036,86,2,758.92,United Kingdom,Domestic
16037,269,3,855.02,United Kingdom,Domestic
16038,7,3,471.78000000000003,United Kingdom,Domestic
16040,64,3,1313.55,United Kingdom,Domestic
16041,30,3,3166.4,United Kingdom,Domestic
16042,21,5,1177.47,United Kingdom,Domestic
16043,37,4,773.99,United Kingdom,Domestic
16045,119,4,1340.7,United Kingdom,Domestic
16048,372,2,256.44,United Kingdom,Domestic
16049,39,3,1074.81,United Kingdom,Domestic
16050,173,1,137.9,United Kingdom,Domestic
16052,53,1,362.06,United Kingdom,Domestic
16053,32,2,1511.95,United Kingdom,Domestic
16054,144,1,783.9,United Kingdom,Domestic
16055,220,1,134.8,United Kingdom,Domestic
16056,44,1,650.75,United Kingdom,Domestic
16057,15,7,2263.12,United Kingdom,Domestic
16059,65,6,1453.16,United Kingdom,Domestic
16062,9,4,1153.62,United Kingdom,Domestic
16063,259,1,335.32,United Kingdom,Domestic
16065,364,1,367.14,United Kingdom,Domestic
16066,16,5,1521.04,United Kingdom,Domestic
16070,21,2,852.15,United Kingdom,Domestic
16071,44,1,326.24,United Kingdom,Domestic
16072,287,1,584.3199999999999,United Kingdom,Domestic
16073,296,1,122.39999999999999,United Kingdom,Domestic
16076,2,10,2234.73,United Kingdom,Domestic
16078,283,1,79.2,United Kingdom,Domestic
16079,16,3,1352.0,United Kingdom,Domestic
16080,81,2,217.16,United Kingdom,Domestic
16081,55,5,2799.42,United Kingdom,Domestic
16083,100,2,1317.62,United Kingdom,Domestic
16084,298,1,436.18,United Kingdom,Domestic
16085,22,5,981.51,United Kingdom,Domestic
16086,58,5,1121.39,United Kingdom,Domestic
16091,154,2,315.06,United Kingdom,Domestic
16092,114,3,817.86,United Kingdom,Domestic
16093,106,1,17.0,United Kingdom,Domestic
16094,11,4,1078.23,United Kingdom,Domestic
16096,263,1,320.62,United Kingdom,Domestic
16097,239,1,185.04999999999998,United Kingdom,Domestic
16098,87,7,2005.63,United Kingdom,Domestic
16099,49,3,731.9,United Kingdom,Domestic
